IconId	Atlas	Sprite	ExtAtlas	ExtSprite	Desc1	Desc2
23101	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yangyingfeng	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·杨影枫(唯一)	6级
23089	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_jingke	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·荆轲(唯一)	6级
23090	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yuji	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·虞姬(唯一)	6级
23091	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yuefei	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·岳飞(唯一)	6级
23092	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_wanyanhonglie	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·完颜洪烈(唯一)	6级
23093	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xuantianwuji	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·玄天武机(唯一)	6级
23094	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_baiqi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·白起(唯一)	6级
23095	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_lisi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·李斯(唯一)	6级
23102	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_lei	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·雷(唯一)	6级
23096	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_qinshihuangyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·秦始皇(阴)(唯一)	7级
23097	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_qinshihuangyang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·秦始皇(阳)(唯一)	7级
23068	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_zhangfeng	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	高级魂石·张风	4级
23069	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yuemeier	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	高级魂石·月眉儿	4级
23070	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_tianxingdaozhang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·天星道长	5级
23071	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yanruoxue	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·燕若雪	5级
23072	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yangxilie	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·杨熙烈	5级
23073	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_shangguanfeilong	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·上官飞龙	5级
23074	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_nalanqianlin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·纳兰潜凛	5级
23075	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_fangmian	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·方勉	5级
23076	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_nangongmie	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·南宫灭	5级
23077	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_tangying	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·唐影	5级
23078	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_qiuyishui	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·秋依水	5级
23098	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xuanci	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	高级魂石·玄慈	5级
23099	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xuanyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·玄因	6级
23103	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_liyuanba	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·李元霸	6级
23104	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_zhaoyun	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·赵云	6级
23105	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_liguang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·李广	6级
23106	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yihanyan	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·尹含烟	6级
23107	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xuanjizi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·璇玑子	6级
23108	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xuantiandaoren	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·玄天道人	6级
23109	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_nianshou	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·年兽	6级
23110	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_heimianlangjun	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·黑面郎君(唯一)	6级
23111	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_herenwo	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·何人我(唯一)	6级
23112	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_tangchou	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·唐仇(唯一)	6级
23113	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_tangjian	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·唐简(唯一)	7级
23114	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_wanyanhongliezhen	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·完颜洪烈(真)(唯一)	7级
23115	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xiwang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·冰鳞蜥皇(唯一)	6级
23116	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xiewang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·银钩蝎皇(唯一)	6级
23117	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_aowang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·狂鬃獒皇(唯一)	6级
23118	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xiangyu	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·项羽(唯一)	7级
23119	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_tangxiao2	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·唐晓(唯一)	7级
23120	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_songqiushi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·宋秋石(唯一)	6级
23121	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_guyanran	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·古嫣然(唯一)	6级
23122	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yinxiaoyu	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·尹筱雨(唯一)	6级
23123	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_shixuanyuan	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·石轩辕(唯一)	6级
23124	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yeqingyang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·叶青阳(唯一)	6级
23125	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_bingyi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·冰仪(唯一)	6级
23126	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_yangzaixing	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·杨再兴(唯一)	6级
23127	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_wanyanloushi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·完颜娄室(唯一)	6级
23128	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_xiaoyuzhu	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·萧玉竹(唯一)	6级
23129	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_jinwushu	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·金兀术(唯一)	6级
23130	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_jueshiyuji	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·绝世虞姬(唯一)	7级
23131	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_wuzetianyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·武则天(阴)(唯一)	7级
23132	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_wuzetianyang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·武则天(阳)(唯一)	7级
23133	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_direnjie	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·狄仁杰(唯一)	6级
23134	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_liyuanfang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·李元芳(唯一)	6级
23135	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_wuzibei	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·无字碑(唯一)	6级
23136	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_hanmeng	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·韩蒙(唯一)	6级
23137	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_helianpiao	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·何怜飘(唯一)	6级
23138	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_yuyunwen	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·虞允文(唯一)	6级
23139	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_shiwang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·龙纹狮王(唯一)	6级
23140	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_fenghou	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·巨螯蜂后(唯一)	6级
23141	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_wangteng	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·王腾(唯一)	6级
23142	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_wangyunxiao	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·王云潇(唯一)	6级
23143	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_jingxue	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·惊雪(唯一)	6级
23144	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_tianyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·天音(唯一)占位	7级
23145	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_kongxiang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·空相(唯一)	6级
23146	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_linqingyu	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·林青羽(唯一)	6级
23147	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_mengcanglan	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·孟苍岚(唯一)	7级
23148	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_fengxingzhou	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_orange	高级魂石·风行周(唯一)	6级
23149	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_fanggongwang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·方公望(唯一)	7级
23150	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_guiguziyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·鬼谷子(阴)(唯一)	7级
23151	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_guiguziyang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·鬼谷子(阳)(唯一)	7级
23152	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_xuanbingdiaohuang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·玄冰貂皇(唯一)	7级
23153	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_wandujihuang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·万毒棘皇(唯一)	7级
23154	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_wanyanzonghan	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·完颜宗翰(唯一)	7级
23155	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_yewuxin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·叶无心(唯一)	7级
23156	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_tianyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·天音(唯一)	7级
23157	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_yunhaoran	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·云浩然(唯一)	7级
23158	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_duanzhengxin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·本尘(唯一)	7级
23159	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_duanzhixin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·段智兴(唯一)	7级
23160	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_benyin	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·本因(唯一)	7级
23161	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_benguan	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·本观(唯一)	7级
23162	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_benxiang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·本相(唯一)	7级
23163	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_panshiniuwang	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·磐石牛王(唯一)	7级
23164	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_zhiyanniuhou	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·炙炎牛后(唯一)	7级
23165	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_zhangchengsu	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·张承素(唯一)	7级
23166	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_baiqi2	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·武安君（唯一）	7级
23167	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_lisi2	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·丞相李斯（唯一）	7级
23168	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_direnjie2	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·狄梁公（唯一）	7级
23169	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_damo	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·达摩（唯一）	7级
23170	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_damohuwei	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·达摩护卫（唯一）	7级
23171	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_hudongweishi	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·护洞卫士（唯一）	7级
23172	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_yangjinchen	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·杨荩忱（唯一）	7级
23173	UI/Atlas/NewAtlas/SpiritStone/SpiritStone3.prefab	stone_yangjizhou	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_gold	高级魂石·杨继周（唯一）	7级
27001	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N1			战场铭刻	
27002	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N2			攻城战铭刻	
27003	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N3			白虎堂铭刻	
27004	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N4			门派竞技铭刻	
27005	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N5			武林盟主铭刻	
27006	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N6			历代名将铭刻	
27007	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N7			华山论剑铭刻	
27008	UI/Atlas/Item/Item/Item6.prefab	RecordStone_N8			通天塔铭刻	
28101	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T1_jiangsheng			1阶缰绳	
28102	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T2_jiangsheng			2阶缰绳	
28103	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T3_jiangsheng			3阶缰绳	
28104	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T4_jiangsheng			4阶缰绳	
28105	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T5_jiangsheng			5阶缰绳	
28106	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T6_jiangsheng			6阶缰绳	
28107	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T7_jiangsheng			7阶缰绳	
28201	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T1_maan			1阶马鞍	
28202	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T2_maan			2阶马鞍	
28203	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T3_maan			3阶马鞍	
28204	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T4_maan			4阶马鞍	
28205	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T5_maan			5阶马鞍	
28206	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T6_maan			6阶马鞍	
28207	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T7_maan			7阶马鞍	
28301	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T1_jiaodeng			1阶脚蹬	
28302	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T2_jiaodeng			2阶脚蹬	
28303	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T3_jiaodeng			3阶脚蹬	
28304	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T4_jiaodeng			4阶脚蹬	
28305	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T5_jiaodeng			5阶脚蹬	
28306	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T6_jiaodeng			6阶脚蹬	
28307	UI/Atlas/NewAtlas/MountEquipment/MountEquipment.prefab	T7_jiaodeng			7阶脚蹬	
30000	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Botany			枝繁叶茂	
30001	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Brother			门派大师兄	
30002	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Building			富丽堂皇	
30003	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Dragon			金龙缭绕	
30004	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Familybaby			家族宝贝	
30005	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_HSLJ			华山论剑冠军	
30006	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Mid			荷塘月色	
30007	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Sister			门派大师姐	
30008	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_v1			V8	
30009	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_v2			V15	
30010	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_v3			V18	
30011	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Wave			惊涛拍岸	
30012	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Default			默认头像边框	
30013	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Botany			枝繁叶茂	
30014	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Brother			门派大师兄	
30015	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Building			富丽堂皇	
30016	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Dragon			金龙缭绕	
30017	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Familybaby			家族宝贝	
30018	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_HSLJ			华山论剑冠军	
30019	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Mid			荷塘月色	
30020	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Sister			门派大师姐	
30021	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_v1			V8	
30022	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_v2			V15	
30023	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_v3			V18	
30024	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Wave			惊涛拍岸	
30025	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Default			默认泡泡	
30026	UI/Atlas/Item/Item/Item5.prefab 	HeadFrameToken			道具-头像框	
30027	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_GrandCeremony			盛典上宾	
30028	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_GrandCeremony			盛典上宾	
30029	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_NewYear			新年：如意吉祥	
30030	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_NewYear			新年：如意吉祥	
30031	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Beauty2			武林十大美女边框	
30032	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Beauty2			武林十大美女泡泡	
30033	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Beauty			本服十大美女边框	
30034	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Beauty			本服十大美女泡泡	
30035	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_WuLinDaHui			武林四大名侠士边框	
30036	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_WuLinDaHui			武林四大名侠士泡泡	
30037	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_v0			V13头像框	
30038	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_v0			V13聊天泡泡	
30039	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Qingdian			新剑侠情缘公测头像框	
30040	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Qingdian			新剑侠情缘公测聊天泡泡	
30041	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Star			明星认证	
30042	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Star			明星认证	
30043	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_Western			丝路流纱	
30044	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_Western			丝路流纱	
30045	UI/Atlas/Head/HeadFrame/HeadFrame.prefab	HeadFrame_TongTianTa			通天塔年度冠军	
30046	UI/Atlas/Head/ChatBubble/ChatBubble.prefab	ChatBubble_TongTianTa			通天塔年度冠军	
