ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
22296	熔火霹雳首领·张风奖励（80-90级）	2700	同伴·张风	2213				1		1										
22296	熔火霹雳首领·张风奖励（80-90级）	36000	初级魂石·张风	1760				1												
22296	熔火霹雳首领·张风奖励（80-90级）	30000	绿水晶	222				1												
22296	熔火霹雳首领·张风奖励（80-90级）	300000	白水晶	212				1												
22296	熔火霹雳首领·张风奖励（80-90级）	0	藏宝图	787				1												
22296	熔火霹雳首领·张风奖励（80-90级）	0	洗髓丹	1968				1												
22296	熔火霹雳首领·张风奖励（80-90级）	150000	玫瑰花	1234				1												
22296	熔火霹雳首领·张风奖励（80-90级）	150000	幸运草	1235				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	10500	T7稀有帽子碎片	2973				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	24000	T7传承帽子碎片	2976				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	3300	同伴·方勉	2219				1		1										
22297	熔火霹雳首领·方勉奖励（80-90级）	15000	初级魂石·方勉	1767				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	50000	绿水晶	222				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	370000	白水晶	212				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	0	藏宝图	787				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	0	洗髓丹	1968				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	150000	玫瑰花	1234				1												
22297	熔火霹雳首领·方勉奖励（80-90级）	150000	幸运草	1235				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	10500	T7稀有帽子碎片	2973				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	24000	T7传承帽子碎片	2976				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	3300	同伴·南宫灭	2217				1		1										
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	15000	初级魂石·南宫灭	1768				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	50000	绿水晶	222				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	370000	白水晶	212				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	0	藏宝图	787				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	0	洗髓丹	1968				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	150000	玫瑰花	1234				1												
22298	熔火霹雳BOSS·南宫灭奖励（80-90级）	150000	幸运草	1235				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	10500	T7稀有帽子碎片	2973				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	24000	T7传承帽子碎片	2976				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	10000	同伴·曲霞	2239				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	15000	初级魂石·曲霞	1729				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	50000	绿水晶	222				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	360000	白水晶	212				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	0	藏宝图	787				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	0	洗髓丹	1968				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	150000	玫瑰花	1234				1												
22299	熔火霹雳稀有·曲霞奖励（80-90级）	150000	幸运草	1235				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	5000	T8稀有帽子碎片	2974				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	20000	T8传承帽子碎片	2977				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	8000	同伴·耶律辟离	2265				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	12000	初级魂石·耶律辟离	1730				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	30000	绿水晶	222				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	310000	白水晶	212				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	0	藏宝图	787				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	0	洗髓丹	1968				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	150000	玫瑰花	1234				1												
22239	翠竹幽谷首领·耶律辟离奖励（90-100级）	150000	幸运草	1235				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	3300	同伴·唐影	2262				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	15000	初级魂石·唐影	1769				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	50000	绿水晶	222				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	370000	白水晶	212				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	0	藏宝图	787				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	0	洗髓丹	1968				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	150000	玫瑰花	1234				1												
22238	翠竹幽谷首领·唐影奖励（90-100级）	150000	幸运草	1235				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	3300	同伴·秋依水	2263				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	15000	初级魂石·秋依水	1770				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	50000	绿水晶	222				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	370000	白水晶	212				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	0	藏宝图	787				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	0	洗髓丹	1968				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	150000	玫瑰花	1234				1												
22237	翠竹幽谷首领·秋依水奖励（90-100级）	150000	幸运草	1235				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	3300	同伴·燕若雪	2214				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	15000	初级魂石·燕若雪	1763				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	50000	绿水晶	222				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	370000	白水晶	212				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	0	藏宝图	787				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	0	洗髓丹	1968				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	150000	玫瑰花	1234				1												
22236	翠竹幽谷首领·燕若雪奖励（90-100级）	150000	幸运草	1235				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	5000	T8稀有帽子碎片	2974				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	20000	T8传承帽子碎片	2977				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	8000	同伴·紫轩	2195				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	108000	初级魂石·紫轩	1708				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	30000	绿水晶	222				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	310000	白水晶	212				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	0	藏宝图	787				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	0	洗髓丹	1968				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	150000	玫瑰花	1234				1												
22235	藏剑山庄首领·紫轩奖励（90-100级）	150000	幸运草	1235				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	5000	T8稀有帽子碎片	2974				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	20000	T8传承帽子碎片	2977				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	8000	同伴·蔷薇	2200				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	108000	初级魂石·蔷薇	1707				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	30000	绿水晶	222				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	310000	白水晶	212				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	0	藏宝图	787				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	0	洗髓丹	1968				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	150000	玫瑰花	1234				1												
22234	藏剑山庄首领·蔷薇奖励（90-100级）	150000	幸运草	1235				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	10000	同伴·卓非凡	2205				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	45000	初级魂石·卓非凡	1709				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	50000	绿水晶	222				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	360000	白水晶	212				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	0	藏宝图	787				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	0	洗髓丹	1968				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	150000	玫瑰花	1234				1												
22233	藏剑山庄BOSS·卓非凡奖励（90-100级）	150000	幸运草	1235				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	10000	同伴·月明瑶	2237				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	45000	初级魂石·月明瑶	1710				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	50000	绿水晶	222				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	360000	白水晶	212				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	0	藏宝图	787				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	0	洗髓丹	1968				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	150000	玫瑰花	1234				1												
22232	藏剑山庄稀有·月明瑶奖励（90-100级）	150000	幸运草	1235				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	5000	T8稀有帽子碎片	2974				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	20000	T8传承帽子碎片	2977				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	8000	同伴·张如梦	2201				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	108000	初级魂石·张如梦	1720				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	30000	绿水晶	222				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	310000	白水晶	212				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	0	藏宝图	787				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	0	洗髓丹	1968				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	150000	玫瑰花	1234				1												
22231	武夷禁地首领·张如梦奖励（90-100级）	150000	幸运草	1235				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	5000	T8稀有帽子碎片	2974				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	20000	T8传承帽子碎片	2977				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	8000	同伴·南宫彩虹	2194				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	108000	初级魂石·南宫彩虹	1714				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	30000	绿水晶	222				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	310000	白水晶	212				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	0	藏宝图	787				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	0	洗髓丹	1968				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	150000	玫瑰花	1234				1												
22230	武夷禁地首领·南宫彩虹奖励（90-100级）	150000	幸运草	1235				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	10000	同伴·张琳心	2204				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	45000	初级魂石·张琳心	1721				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	50000	绿水晶	222				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	360000	白水晶	212				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	0	藏宝图	787				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	0	洗髓丹	1968				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	150000	玫瑰花	1234				1												
22229	武夷禁地BOSS·张琳心奖励（90-100级）	150000	幸运草	1235				1												
22228	武夷禁地稀有·封玉书奖励（90-100级）	9000	T8稀有帽子碎片	2974				1												
22228	武夷禁地稀有·封玉书奖励（90-100级）	21000	T8传承帽子碎片	2977				1												
22228	武夷禁地稀有·封玉书奖励（90-100级）	10000	同伴·封玉书	2238				1												
22228	武夷禁地稀有·封玉书奖励（90-100级）	45000	初级魂石·封玉书	1722				1												
22228	武夷禁地稀有·封玉书奖励（90-100级）	50000	绿水晶	222				1												
22228	武夷禁地稀有·封玉书奖励（90-100级）	360000	白水晶	212				1												
