ShowType	Name	GroupName	Faction	Sex	ResId	EffectResId	IconId	BigIconId	Desc	Desc2
6513	【传承】暮雨裳	f1	1|3|11|12|16|19	2	3013		15733	15733	桃花传承衣服T13	T13
6514	【传承】红尘裳	f1	1|3|11|12|16|19	2	3014		15734	15734	桃花传承衣服T14	T14
6515	【传承】缠玉裳	f1	1|3|11|12|16|19	2	3015		15735	15735	桃花传承衣服T15	T15
6516	【传承】紫鸢裳	f1	1|3|11|12|16|19	2	3016		15736	15736	桃花传承衣服T16	T16
6517	【传承】玉兰裳	f1	1|3|11|12|16|19	2	3017		15737	15737	桃花传承衣服T17	T17
6518	【传承】云淡裳	f1	1|3|11|12|16|19	2	3018		15738	15738	桃花传承衣服T18	T18
6519	【传承】衣服T19	f1	1|3|11|12|16|19	2	3019		15739	15739	桃花传承衣服T19	T19
6520	【传承】衣服T20	f1	1|3|11|12|16|19	2	3020		15740	15740	桃花传承衣服T20	T20
5511	【传承】蝶翼钗	f1	1|3|11|12|16|19	2	3011		15741	15741	桃花传承帽子T11	T11
5512	【传承】幽碧钗	f1	1|3|11|12|16|19	2	3012		15742	15742	桃花传承帽子T12	T12
5513	【传承】暮雨钗	f1	1|3|11|12|16|19	2	3013		15743	15743	桃花传承帽子T13	T13
5514	【传承】红尘钗	f1	1|3|11|12|16|19	2	3014		15744	15744	桃花传承帽子T14	T14
5515	【传承】缠玉钗	f1	1|3|11|12|16|19	2	3015		15745	15745	桃花传承帽子T15	T15
5516	【传承】紫鸢钗	f1	1|3|11|12|16|19	2	3016		15746	15746	桃花传承帽子T16	T16
5517	【传承】玉兰钗	f1	1|3|11|12|16|19	2	3017		15747	15747	桃花传承帽子T17	T17
5518	【传承】云淡钗	f1	1|3|11|12|16|19	2	3018		15748	15748	桃花传承帽子T18	T18
5519	【传承】头盔T19	f1	1|3|11|12|16|19	2	3019		15749	15749	桃花传承帽子T19	T19
5520	【传承】头盔T20	f1	1|3|11|12|16|19	2	3020		15750	15750	桃花传承帽子T20	T20
7511	【传承】蝶翼护腕	f1	1|3|11|12|16|19	2			15751	15751	桃花传承护腕T11	T11
7512	【传承】幽碧护腕	f1	1|3|11|12|16|19	2			15752	15752	桃花传承护腕T12	T12
7513	【传承】暮雨护腕	f1	1|3|11|12|16|19	2			15753	15753	桃花传承护腕T13	T13
7514	【传承】红尘护腕	f1	1|3|11|12|16|19	2			15754	15754	桃花传承护腕T14	T14
7515	【传承】缠玉护腕	f1	1|3|11|12|16|19	2			15755	15755	桃花传承护腕T15	T15
7516	【传承】紫鸢护腕	f1	1|3|11|12|16|19	2			15756	15756	桃花传承护腕T16	T16
7517	【传承】玉兰护腕	f1	1|3|11|12|16|19	2			15757	15757	桃花传承护腕T17	T17
7518	【传承】云淡护腕	f1	1|3|11|12|16|19	2			15758	15758	桃花传承护腕T18	T18
7519	【传承】护腕T19	f1	1|3|11|12|16|19	2			15759	15759	桃花传承护腕T19	T19
7520	【传承】护腕T20	f1	1|3|11|12|16|19	2			15760	15760	桃花传承护腕T20	T20
8511	【传承】蝶翼腰带	f1	1|3|11|12|16|19	2			15761	15761	桃花传承腰带T11	T11
8512	【传承】幽碧腰带	f1	1|3|11|12|16|19	2			15762	15762	桃花传承腰带T12	T12
8513	【传承】暮雨腰带	f1	1|3|11|12|16|19	2			15763	15763	桃花传承腰带T13	T13
8514	【传承】红尘腰带	f1	1|3|11|12|16|19	2			15764	15764	桃花传承腰带T14	T14
8515	【传承】缠玉腰带	f1	1|3|11|12|16|19	2			15765	15765	桃花传承腰带T15	T15
8516	【传承】紫鸢腰带	f1	1|3|11|12|16|19	2			15766	15766	桃花传承腰带T16	T16
8517	【传承】玉兰腰带	f1	1|3|11|12|16|19	2			15767	15767	桃花传承腰带T17	T17
8518	【传承】云淡腰带	f1	1|3|11|12|16|19	2			15768	15768	桃花传承腰带T18	T18
8519	【传承】腰带T19	f1	1|3|11|12|16|19	2			15769	15769	桃花传承腰带T19	T19
8520	【传承】腰带T20	f1	1|3|11|12|16|19	2			15770	15770	桃花传承腰带T20	T20
9511	【传承】蝶翼靴	f1	1|3|11|12|16|19	2			15771	15771	桃花传承鞋子T11	T11
9512	【传承】幽碧靴	f1	1|3|11|12|16|19	2			15772	15772	桃花传承鞋子T12	T12
9513	【传承】暮雨靴	f1	1|3|11|12|16|19	2			15773	15773	桃花传承鞋子T13	T13
9514	【传承】红尘靴	f1	1|3|11|12|16|19	2			15774	15774	桃花传承鞋子T14	T14
9515	【传承】缠玉靴	f1	1|3|11|12|16|19	2			15775	15775	桃花传承鞋子T15	T15
9516	【传承】紫鸢靴	f1	1|3|11|12|16|19	2			15776	15776	桃花传承鞋子T16	T16
9517	【传承】玉兰靴	f1	1|3|11|12|16|19	2			15777	15777	桃花传承鞋子T17	T17
9518	【传承】云淡靴	f1	1|3|11|12|16|19	2			15778	15778	桃花传承鞋子T18	T18
9519	【传承】鞋子T19	f1	1|3|11|12|16|19	2			15779	15779	桃花传承鞋子T19	T19
9520	【传承】鞋子T20	f1	1|3|11|12|16|19	2			15780	15780	桃花传承鞋子T20	T20
1511	【传承】霸王枪	xy	4		831		15781	15781	逍遥传承武器T11	T11
1512	【传承】龙胆枪	xy	4		832		15782	15782	逍遥传承武器T12	T12
1513	【传承】沥泉枪	xy	4		833		15783	15783	逍遥传承武器T13	T13
1514	【传承】錾金枪	xy	4		834		15784	15784	逍遥传承武器T14	T14
1515	【传承】御海枪	xy	4		835		15785	15785	逍遥传承武器T15	T15
1516	【传承】狱火枪	xy	4		836		15786	15786	逍遥传承武器T16	T16
1517	【传承】赤月枪	xy	4		837		15787	15787	逍遥传承武器T17	T17
1518	【传承】霜凝枪	xy	4		838		15788	15788	逍遥传承武器T18	T18
1519	【传承】逍遥武器T19	xy	4		839		15789	15789	逍遥传承武器T19	T19
1520	【传承】逍遥武器T20	xy	4		840		15790	15790	逍遥传承武器T20	T20
6511	【传承】霜天衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1011		15791	15791	逍遥传承衣服T11	T11
6512	【传承】混魔衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1012		15792	15792	逍遥传承衣服T12	T12
6513	【传承】天机衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1013		15793	15793	逍遥传承衣服T13	T13
6514	【传承】寰宇衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1014		15794	15794	逍遥传承衣服T14	T14
6515	【传承】苍崖衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1015		15795	15795	逍遥传承衣服T15	T15
6516	【传承】银叶衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1016		15796	15796	逍遥传承衣服T16	T16
6517	【传承】侠义衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1017		15797	15797	逍遥传承衣服T17	T17
6518	【传承】风轻衫	m1	4|5|6|9|13|15|17|18|19|20|21	1	1018		15798	15798	逍遥传承衣服T18	T18
6519	【传承】逍遥衣服T19	m1	4|5|6|9|13|15|17|18|19|20|21	1	1019		15799	15799	逍遥传承衣服T19	T19
6520	【传承】逍遥衣服T20	m1	4|5|6|9|13|15|17|18|19|20|21	1	1020		15800	15800	逍遥传承衣服T20	T20
5511	【传承】霜天冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1011		15801	15801	逍遥传承帽子T11	T11
5512	【传承】混魔冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1012		15802	15802	逍遥传承帽子T12	T12
5513	【传承】天机冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1013		15803	15803	逍遥传承帽子T13	T13
5514	【传承】寰宇冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1014		15804	15804	逍遥传承帽子T14	T14
5515	【传承】苍崖冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1015		15805	15805	逍遥传承帽子T15	T15
5516	【传承】银叶冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1016		15806	15806	逍遥传承帽子T16	T16
5517	【传承】侠义冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1017		15807	15807	逍遥传承帽子T17	T17
5518	【传承】风轻冠	m1	4|5|6|9|13|15|17|18|19|20|21	1	1018		15808	15808	逍遥传承帽子T18	T18
5519	【传承】逍遥头盔T19	m1	4|5|6|9|13|15|17|18|19|20|21	1	1019		15809	15809	逍遥传承帽子T19	T19
5520	【传承】逍遥头盔T20	m1	4|5|6|9|13|15|17|18|19|20|21	1	1020		15810	15810	逍遥传承帽子T20	T20
7511	【传承】霜天护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15811	15811	逍遥传承护腕T11	T11
7512	【传承】混魔护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15812	15812	逍遥传承护腕T12	T12
7513	【传承】天机护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15813	15813	逍遥传承护腕T13	T13
7514	【传承】寰宇护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15814	15814	逍遥传承护腕T14	T14
7515	【传承】苍崖护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15815	15815	逍遥传承护腕T15	T15
7516	【传承】银叶护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15816	15816	逍遥传承护腕T16	T16
7517	【传承】侠义护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15817	15817	逍遥传承护腕T17	T17
7518	【传承】风轻护腕	m1	4|5|6|9|13|15|17|18|19|20|21	1			15818	15818	逍遥传承护腕T18	T18
7519	【传承】逍遥护腕T19	m1	4|5|6|9|13|15|17|18|19|20|21	1			15819	15819	逍遥传承护腕T19	T19
7520	【传承】逍遥护腕T20	m1	4|5|6|9|13|15|17|18|19|20|21	1			15820	15820	逍遥传承护腕T20	T20
8511	【传承】霜天腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15821	15821	逍遥传承腰带T11	T11
8512	【传承】混魔腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15822	15822	逍遥传承腰带T12	T12
8513	【传承】天机腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15823	15823	逍遥传承腰带T13	T13
8514	【传承】寰宇腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15824	15824	逍遥传承腰带T14	T14
8515	【传承】苍崖腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15825	15825	逍遥传承腰带T15	T15
8516	【传承】银叶腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15826	15826	逍遥传承腰带T16	T16
8517	【传承】侠义腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15827	15827	逍遥传承腰带T17	T17
8518	【传承】风轻腰带	m1	4|5|6|9|13|15|17|18|19|20|21	1			15828	15828	逍遥传承腰带T18	T18
8519	【传承】逍遥腰带T19	m1	4|5|6|9|13|15|17|18|19|20|21	1			15829	15829	逍遥传承腰带T19	T19
8520	【传承】逍遥腰带T20	m1	4|5|6|9|13|15|17|18|19|20|21	1			15830	15830	逍遥传承腰带T20	T20
9511	【传承】霜天靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15831	15831	逍遥传承鞋子T11	T11
9512	【传承】混魔靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15832	15832	逍遥传承鞋子T12	T12
9513	【传承】天机靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15833	15833	逍遥传承鞋子T13	T13
9514	【传承】寰宇靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15834	15834	逍遥传承鞋子T14	T14
9515	【传承】苍崖靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15835	15835	逍遥传承鞋子T15	T15
9516	【传承】银叶靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15836	15836	逍遥传承鞋子T16	T16
9517	【传承】侠义靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15837	15837	逍遥传承鞋子T17	T17
9518	【传承】风轻靴	m1	4|5|6|9|13|15|17|18|19|20|21	1			15838	15838	逍遥传承鞋子T18	T18
9519	【传承】逍遥鞋子T19	m1	4|5|6|9|13|15|17|18|19|20|21	1			15839	15839	逍遥传承鞋子T19	T19
9520	【传承】逍遥鞋子T20	m1	4|5|6|9|13|15|17|18|19|20|21	1			15840	15840	逍遥传承鞋子T20	T20
1511	【传承】玄霄剑	wd	5		841		15841	15841	武当传承武器T11	T11
1512	【传承】真灵剑	wd	5		842		15842	15842	武当传承武器T12	T12
1513	【传承】真武剑	wd	5		843		15843	15843	武当传承武器T13	T13
1514	【传承】仙羽剑	wd	5		844		15844	15844	武当传承武器T14	T14
1515	【传承】湛卢剑	wd	5		845		15845	15845	武当传承武器T15	T15
1516	【传承】夙鹰剑	wd	5		846		15846	15846	武当传承武器T16	T16
1517	【传承】纯钧剑	wd	5		847		15847	15847	武当传承武器T17	T17
1518	【传承】承影剑	wd	5		848		15848	15848	武当传承武器T18	T18
1519	【传承】武当武器T19	wd	5		849		15849	15849	武当传承武器T19	T19
1520	【传承】武当武器T20	wd	5		850		15850	15850	武当传承武器T20	T20
1511	【传承】断离匕	tr	6		851		15901	15901	天忍传承武器T11	T11
1512	【传承】龙牙匕	tr	6		852		15902	15902	天忍传承武器T12	T12
1513	【传承】干将莫邪	tr	6		853		15903	15903	天忍传承武器T13	T13
1514	【传承】幽明匕	tr	6		854		15904	15904	天忍传承武器T14	T14
1515	【传承】离恨刃	tr	6		855		15905	15905	天忍传承武器T15	T15
1516	【传承】弑风断雨	tr	6		856		15906	15906	天忍传承武器T16	T16
1517	【传承】虚冥匕	tr	6		857		15907	15907	天忍传承武器T17	T17
1518	【传承】赤电匕	tr	6		858		15908	15908	天忍传承武器T18	T18
1519	【传承】天忍武器T19	tr	6		859		15909	15909	天忍传承武器T19	T19
1520	【传承】天忍武器T20	tr	6		860		15910	15910	天忍传承武器T20	T20
1511	【传承】金莲棍	sl_m	7	1	861		15961	15961	少林传承武器T11	T11
1512	【传承】观世棍	sl_m	7	1	862		15962	15962	少林传承武器T12	T12
1513	【传承】度厄棍	sl_m	7	1	863		15963	15963	少林传承武器T13	T13
1514	【传承】舍利棍	sl_m	7	1	864		15964	15964	少林传承武器T14	T14
1515	【传承】天佛杖	sl_m	7	1	865		15965	15965	少林传承武器T15	T15
1516	【传承】空明杖	sl_m	7	1	866		15966	15966	少林传承武器T16	T16
1517	【传承】月轮杖	sl_m	7	1	867		15967	15967	少林传承武器T17	T17
1518	【传承】慧觉杖	sl_m	7	1	868		15968	15968	少林传承武器T18	T18
1519	【传承】少林武器T19	sl_m	7	1	869		15969	15969	少林传承武器T19	T19
1520	【传承】少林武器T20	sl_m	7	1	870		15970	15970	少林传承武器T20	T20
1511	【传承】凤舞璇玑	cy_f	8	2	871		16021	16021	翠烟传承武器T11	T11
1512	【传承】陌上花开	cy_f	8	2	872		16022	16022	翠烟传承武器T12	T12
1513	【传承】汉宫春晓	cy_f	8	2	873		16023	16023	翠烟传承武器T13	T13
1514	【传承】瑶台步月	cy_f	8	2	874		16024	16024	翠烟传承武器T14	T14
1515	【传承】江行初雪	cy_f	8	2	875		16025	16025	翠烟传承武器T15	T15
1516	【传承】海棠春睡	cy_f	8	2	876		16026	16026	翠烟传承武器T16	T16
1517	【传承】莺与花语	cy_f	8	2	877		16027	16027	翠烟传承武器T17	T17
1518	【传承】夜静生棠	cy_f	8	2	878		16028	16028	翠烟传承武器T18	T18
1519	【传承】翠烟武器T19	cy_f	8	2	879		16029	16029	翠烟传承武器T19	T19
1520	【传承】翠烟武器T20	cy_f	8	2	880		16030	16030	翠烟传承武器T20	T20
1511	【传承】穿云弩	tm_m	9	1	881		16081	16081	唐门传承武器T11	T11
1512	【传承】黑蝎银钩	tm_m	9	1	882		16082	16082	唐门传承武器T12	T12
1513	【传承】七煞天罗	tm_m	9	1	883		16083	16083	唐门传承武器T13	T13
1514	【传承】飞星夺魂	tm_m	9	1	884		16084	16084	唐门传承武器T14	T14
1515	【传承】花雨漫天	tm_m	9	1	885		16085	16085	唐门传承武器T15	T15
1516	【传承】月照花林	tm_m	9	1	886		16086	16086	唐门传承武器T16	T16
1517	【传承】天女散花	tm_m	9	1	887		16087	16087	唐门传承武器T17	T17
1518	【传承】七星透骨	tm_m	9	1	888		16088	16088	唐门传承武器T18	T18
1519	【传承】唐门武器T19	tm_m	9	1	889		16089	16089	唐门传承武器T19	T19
1520	【传承】唐门武器T20	tm_m	9	1	890		16090	16090	唐门传承武器T20	T20
1511	【传承】天珠流光	kl	10		891		16141	16141	昆仑传承武器T11	T11
1512	【传承】月冷寒泉	kl	10		892		16142	16142	昆仑传承武器T12	T12
1513	【传承】飞星夺月	kl	10		893		16143	16143	昆仑传承武器T13	T13
1514	【传承】玉清玄冥	kl	10		894		16144	16144	昆仑传承武器T14	T14
1515	【传承】紫陌红尘	kl	10		895		16145	16145	昆仑传承武器T15	T15
1516	【传承】云渊双蛟	kl	10		896		16146	16146	昆仑传承武器T16	T16
1517	【传承】青枝嵌霜	kl	10		897		16147	16147	昆仑传承武器T17	T17
1518	【传承】秋雨梧桐	kl	10		898		16148	16148	昆仑传承武器T18	T18
1519	【传承】昆仑武器T19	kl	10		899		16149	16149	昆仑传承武器T19	T19
1520	【传承】昆仑武器T20	kl	10		900		16150	16150	昆仑传承武器T20	T20
1511	【传承】黑魔杖	gb_m	11	1	901		16201	16201	丐帮传承武器T11	T11
1512	【传承】青龙碎玉	gb_m	11	1	902		16202	16202	丐帮传承武器T12	T12
1513	【传承】应龙焚天	gb_m	11	1	903		16203	16203	丐帮传承武器T13	T13
1514	【传承】熔星噬日	gb_m	11	1	904		16204	16204	丐帮传承武器T14	T14
1515	【传承】魁龙杖	gb_m	11	1	905		16205	16205	丐帮传承武器T15	T15
1516	【传承】蟠蛇杖	gb_m	11	1	906		16206	16206	丐帮传承武器T16	T16
1517	【传承】风吹新竹	gb_m	11	1	907		16207	16207	丐帮传承武器T17	T17
1518	【传承】豪气千石	gb_m	11	1	908		16208	16208	丐帮传承武器T18	T18
1519	【传承】丐帮武器T19	gb_m	11	1	909		16209	16209	丐帮传承武器T19	T19
1520	【传承】丐帮武器T20	gb_m	11	1	910		16210	16210	丐帮传承武器T20	T20
1511	【传承】饮月枝	wdu_f	12	2	911		16261	16261	五毒传承武器T11	T11
1512	【传承】雪玲珑	wdu_f	12	2	912		16262	16262	五毒传承武器T12	T12
1513	【传承】黄泉引	wdu_f	12	2	913		16263	16263	五毒传承武器T13	T13
1514	【传承】百鸟朝凤	wdu_f	12	2	914		16264	16264	五毒传承武器T14	T14
1515	【传承】风声鹤唳	wdu_f	12	2	915		16265	16265	五毒传承武器T15	T15
1516	【传承】暗香疏影	wdu_f	12	2	916		16266	16266	五毒传承武器T16	T16
1517	【传承】吟风弄月	wdu_f	12	2	917		16267	16267	五毒传承武器T17	T17
1518	【传承】秋霞挽香	wdu_f	12	2	918		16268	16268	五毒传承武器T18	T18
1519	【传承】五毒武器T19	wdu_f	12	2	919		16269	16269	五毒传承武器T19	T19
1520	【传承】五毒武器T20	wdu_f	12	2	920		16270	16270	五毒传承武器T20	T20
1511	【传承】御神剑	cj_m	13	1	921		16321	16321	藏剑传承武器T11	T11
1512	【传承】青云剑	cj_m	13	1	922		16322	16322	藏剑传承武器T12	T12
1513	【传承】神霄剑	cj_m	13	1	923		16323	16323	藏剑传承武器T13	T13
1514	【传承】羲皇剑	cj_m	13	1	924		16324	16324	藏剑传承武器T14	T14
1515	【传承】猩红剑	cj_m	13	1	925		16325	16325	藏剑传承武器T15	T15
1516	【传承】玉莲剑	cj_m	13	1	926		16326	16326	藏剑传承武器T16	T16
1517	【传承】金戈剑	cj_m	13	1	927		16327	16327	藏剑传承武器T17	T17
1518	【传承】末风剑	cj_m	13	1	928		16328	16328	藏剑传承武器T18	T18
1519	【传承】藏剑武器T19	cj_m	13	1	929		16329	16329	藏剑传承武器T19	T19
1520	【传承】藏剑武器T20	cj_m	13	1	930		16330	16330	藏剑传承武器T20	T20
1511	【传承】如梦令	cg_f	14	2	931		16381	16381	长歌传承武器T11	T11
1512	【传承】白苹香	cg_f	14	2	932		16382	16382	长歌传承武器T12	T12
1513	【传承】苏幕遮	cg_f	14	2	933		16383	16383	长歌传承武器T13	T13
1514	【传承】东湖月	cg_f	14	2	934		16384	16384	长歌传承武器T14	T14
1515	【传承】凤楼春	cg_f	14	2	935		16385	16385	长歌传承武器T15	T15
1516	【传承】子夜歌	cg_f	14	2	936		16386	16386	长歌传承武器T16	T16
1517	【传承】阳春怨	cg_f	14	2	937		16387	16387	长歌传承武器T17	T17
1518	【传承】佳人醉	cg_f	14	2	938		16388	16388	长歌传承武器T18	T18
1519	【传承】长歌武器T19	cg_f	14	2	939		16389	16389	长歌传承武器T19	T19
1520	【传承】长歌武器T20	cg_f	14	2	940		16390	16390	长歌传承武器T20	T20
1511	【传承】雪夜冰	ts	15		941		16441	16441	天山男传承武器T11	T11
1512	【传承】海月清辉	ts	15		942		16442	16442	天山男传承武器T12	T12
1513	【传承】飞瀑连珠	ts	15		943		16443	16443	天山男传承武器T13	T13
1514	【传承】九霄环佩	ts	15		944		16444	16444	天山男传承武器T14	T14
1515	【传承】竹聆风	ts	15		945		16445	16445	天山男传承武器T15	T15
1516	【传承】凤凰和鸣	ts	15		946		16446	16446	天山男传承武器T16	T16
1517	【传承】金鹄清音	ts	15		947		16447	16447	天山男传承武器T17	T17
1518	【传承】聆断水	ts	15		948		16448	16448	天山男传承武器T18	T18
1519	【传承】天山武器T19	ts	15		949		16449	16449	天山男传承武器T19	T19
1520	【传承】天山武器T20	ts	15		950		16450	16450	天山男传承武器T20	T20
1511	【传承】润德刀	bd_m	16	1	951		16501	16501	霸刀男传承武器T11	T11
1512	【传承】怨月刀	bd_m	16	1	952		16502	16502	霸刀男传承武器T12	T12
1513	【传承】浮龙刀	bd_m	16	1	953		16503	16503	霸刀男传承武器T13	T13
1514	【传承】九骨刀	bd_m	16	1	954		16504	16504	霸刀男传承武器T14	T14
1515	【传承】皓峰刀	bd_m	16	1	955		16505	16505	霸刀男传承武器T15	T15
1516	【传承】偃骨刀	bd_m	16	1	956		16506	16506	霸刀男传承武器T16	T16
1517	【传承】北星刀	bd_m	16	1	957		16507	16507	霸刀男传承武器T17	T17
1518	【传承】万魂刀	bd_m	16	1	958		16508	16508	霸刀男传承武器T18	T18
1519	【传承】霸刀武器T19	bd_m	16	1	959		16509	16509	霸刀男传承武器T19	T19
1520	【传承】霸刀武器T20	bd_m	16	1	960		16510	16510	霸刀男传承武器T20	T20
1511	【传承】润德刀	bd_f	16	2	10681		16501	16501	霸刀女传承武器T11	T11
1512	【传承】怨月刀	bd_f	16	2	10682		16502	16502	霸刀女传承武器T12	T12
1513	【传承】浮龙刀	bd_f	16	2	10683		16503	16503	霸刀女传承武器T13	T13
1514	【传承】九骨刀	bd_f	16	2	10684		16504	16504	霸刀女传承武器T14	T14
1515	【传承】皓峰刀	bd_f	16	2	10685		16505	16505	霸刀女传承武器T15	T15
