ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
15024	Player/Characters/M1/Prefab/M1_WD005_Body.prefab		B_Hs	武当（男）校服T5·颜色4						M1_WD005_Body	1		199|229|241|99	1.21	185|164|107|73	1.1	29|111|138|59	1.66																			3
15025	Player/Characters/M1/Prefab/M1_WD005_Body.prefab		B_Hs	武当（男）校服T5·颜色5						M1_WD005_Body	1		220|230|232|99	1.33	181|150|195|39	1.1	49|97|176|59	1.66																			3
15501	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色1				1		F2_WD002_Body	0		255|255|255|23	1	255|255|255|11	1	208|228|255|27	1																			2
15502	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色2						F2_WD002_Body	1		255|222|165|23	1	68|71|74|11	1	123|127|138|66	1																			2
15503	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色3						F2_WD002_Body	1		255|222|165|23	1	217|180|83|11	1.14	138|137|123|66	1																			2
15504	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色4						F2_WD002_Body	1		255|246|219|23	1.26	140|136|255|11	1	250|232|255|21	3.14																			2
15505	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色1				1		F2_WD001_Body	0		255|255|255|80	1	255|255|255|7	1	204|203|226|43	1																			2
15506	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色2						F2_WD001_Body	1		218|234|247|80	1	255|255|255|7	1	198|40|40|62	1.21																			2
15507	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色3						F2_WD001_Body	1		255|252|217|80	1	255|247|232|7	1	217|150|4|40	1.62																			2
15508	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色4						F2_WD001_Body	1		255|207|84|80	1	255|255|255|8	1	142|133|122|75	1																			2
15509	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色1				1		F2_WD003_Body	0		255|255|255|255	1	255|255|255|255	1	255|255|255|255	1																			2
15510	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色2						F2_WD003_Body	1		255|212|119|58	1.36	255|44|66|18	1.3	69|69|69|133	1.44																			2
15511	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色3						F2_WD003_Body	1		255|212|119|58	1.36	255|171|44|46	1.3	225|93|21|11	1.44																			2
15512	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色4						F2_WD003_Body	1		255|230|225|102	1.36	227|174|255|23	1.42	255|97|185|24	1.44																			2
15513	Player/Characters/F2/Prefab/F2_WD002_Body.prefab		B_Hs	武当（女）校服T1·颜色5						F2_WD002_Body	1		255|255|255|23	1.26	123|168|255|18	1.15	47|99|149|21	3.14																			2
15514	Player/Characters/F2/Prefab/F2_WD001_Body.prefab		B_Hs	武当（女）校服T2·颜色5						F2_WD001_Body	1		255|207|84|80	1	255|255|255|8	1	140|116|191|75	1.43																			2
15515	Player/Characters/F2/Prefab/F2_WD003_Body.prefab		B_Hs	武当（女）校服T3·颜色5						F2_WD003_Body	1		255|216|157|58	1.36	176|255|219|15	1.42	185|255|180|145	1.44																			2
15516	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色1				1		F2_WD004_Body	0		255|222|138|35	1.17	61|61|61|18	1	202|202|202|27	1																			2
15517	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色2				1		F2_WD004_Body	0		255|223|131|35	1.42	255|195|157|10	1	255|242|146|15	1.1																			2
15518	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色3				1		F2_WD004_Body	0		255|252|230|35	1.61	255|157|199|7	1.11	255|219|219|10	1.17																			2
15519	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色4				1		F2_WD004_Body	0		255|212|148|35	1.61	255|35|35|16	1	91|64|64|10	1																			2
15520	Player/Characters/F2/Prefab/F2_WD004_Body.prefab		B_Hs	武当（女）校服T4·颜色5																																	2
15521	Player/Characters/F2/Prefab/F2_WD005_Body.prefab		B_Hs	武当（女）校服T5·颜色1				1		F2_WD005_Body	0		255|255|255|106	1	255|255|255|11	1	255|255|255|48	1																			2
15522	Player/Characters/F2/Prefab/F2_WD005_Body.prefab		B_Hs	武当（女）校服T5·颜色2						F2_WD005_Body	1		255|225|148|94	1.27	245|255|223|29	1	95|248|255|48	1																			2
15523	Player/Characters/F2/Prefab/F2_WD005_Body.prefab		B_Hs	武当（女）校服T5·颜色3						F2_WD005_Body	1		255|244|225|69	1.08	54|55|58|77	1	125|14|26|70	1.34																			2
15524	Player/Characters/F2/Prefab/F2_WD005_Body.prefab		B_Hs	武当（女）校服T5·颜色4						F2_WD005_Body	1		187|255|255|87	1.1	255|248|238|29	1	255|89|148|48	1																			2
15525	Player/Characters/F2/Prefab/F2_WD005_Body.prefab		B_Hs	武当（女）校服T5·颜色5						F2_WD005_Body	1		255|245|159|59	1.32	59|127|206|45	1.23	255|217|253|27	1.28																			2
16001	Player/Characters/M1/Prefab/M1_TR001_Body.prefab		B_Hs	天忍（男）校服T1·颜色1						M1_TR001_Body	1		240|187|120|83	1.58	71|71|78|102	1	123|16|11|91	1																			3
16002	Player/Characters/M1/Prefab/M1_TR001_Body.prefab		B_Hs	天忍（男）校服T1·颜色2						M1_TR001_Body	1		255|235|206|62	1.49	60|60|67|102	1	29|115|176|91	1																			3
16003	Player/Characters/M1/Prefab/M1_TR001_Body.prefab		B_Hs	天忍（男）校服T1·颜色3						M1_TR001_Body	1		255|224|144|62	1.49	208|208|208|97	1	153|92|37|120	1																			3
16004	Player/Characters/M1/Prefab/M1_TR001_Body.prefab		B_Hs	天忍（男）校服T1·颜色4						M1_TR001_Body	1		255|193|127|62	1.49	63|63|63|107	1	179|179|179|120	1																			3
16005	Player/Characters/M1/Prefab/M1_TR002_Body.prefab		B_Hs	天忍（男）校服T2·颜色1						M1_TR002_Body	1		251|202|140|66	1.25	131|17|17|109	1	56|60|65|93	1																			3
16006	Player/Characters/M1/Prefab/M1_TR002_Body.prefab		B_Hs	天忍（男）校服T2·颜色2						M1_TR002_Body	1		255|228|189|69	1.25	25|157|176|109	1	59|60|61|129	1																			3
16007	Player/Characters/M1/Prefab/M1_TR002_Body.prefab		B_Hs	天忍（男）校服T2·颜色3						M1_TR002_Body	1		247|238|223|53	1.25	202|125|43|78	1	59|60|61|129	1																			3
16008	Player/Characters/M1/Prefab/M1_TR002_Body.prefab		B_Hs	天忍（男）校服T2·颜色4						M1_TR002_Body	1		234|214|172|88	1.25	223|223|223|55	1	33|60|82|118	1																			3
16009	Player/Characters/M1/Prefab/M1_TR003_Body.prefab		B_Hs	天忍（男）校服T3·颜色1						M1_TR003_Body	1		255|194|121|91	1.2	63|68|78|99	1	183|30|20|55	1																			3
16010	Player/Characters/M1/Prefab/M1_TR003_Body.prefab		B_Hs	天忍（男）校服T3·颜色2						M1_TR003_Body	1		251|200|110|75	1.25	199|200|200|19	1.17	255|225|181|90	1																			3
16011	Player/Characters/M1/Prefab/M1_TR003_Body.prefab		B_Hs	天忍（男）校服T3·颜色3						M1_TR003_Body	1		255|212|159|75	1.25	129|124|117|59	1	238|238|238|90	1																			3
16012	Player/Characters/M1/Prefab/M1_TR003_Body.prefab		B_Hs	天忍（男）校服T3·颜色4						M1_TR003_Body	1		240|224|204|75	1.25	127|14|40|88	1	238|238|238|90	1																			3
16013	Player/Characters/M1/Prefab/M1_TR001_Body.prefab		B_Hs	天忍（男）校服T1·颜色5						M1_TR001_Body	1		255|254|245|75	1.49	138|128|118|102	1	189|131|58|120	1																			3
16014	Player/Characters/M1/Prefab/M1_TR002_Body.prefab		B_Hs	天忍（男）校服T2·颜色5						M1_TR002_Body	1		255|221|148|88	1.25	208|64|32|55	1	221|221|221|83	1																			3
16015	Player/Characters/M1/Prefab/M1_TR003_Body.prefab		B_Hs	天忍（男）校服T3·颜色5						M1_TR003_Body	1		255|216|168|75	1.25	68|83|88|88	1	146|255|246|90	1																			3
16016	Player/Characters/M1/Prefab/M1_TR004_Body.prefab		B_Hs	天忍（男）校服T4·颜色1				1		M1_TR004_Body	0		255|255|255|78	1	129|127|148|91	1	131|34|32|125	1																			3
16017	Player/Characters/M1/Prefab/M1_TR004_Body.prefab		B_Hs	天忍（男）校服T4·颜色2						M1_TR004_Body	1		255|211|166|78	1.34	84|175|240|91	1	48|228|213|125	1																			3
16018	Player/Characters/M1/Prefab/M1_TR004_Body.prefab		B_Hs	天忍（男）校服T4·颜色3						M1_TR004_Body	1		255|225|161|101	1.34	178|19|49|171	1	255|255|255|46	1.19																			3
16019	Player/Characters/M1/Prefab/M1_TR004_Body.prefab		B_Hs	天忍（男）校服T4·颜色4						M1_TR004_Body	1		255|235|188|101	1.34	243|164|46|171	1	67|67|67|125	1.19																			3
16020	Player/Characters/M1/Prefab/M1_TR004_Body.prefab		B_Hs	天忍（男）校服T4·颜色5						M1_TR004_Body	1		255|213|157|101	1.34	255|255|255|70	1.43	25|70|97|125	1.19																			3
16021	Player/Characters/M1/Prefab/M1_TR005_Body.prefab		B_Hs	天忍（男）校服T5·颜色1				1		M1_TR005_Body	0		228|228|228|43	1.16	155|32|21|77	1.21	54|56|63|110	1																			3
16022	Player/Characters/M1/Prefab/M1_TR005_Body.prefab		B_Hs	天忍（男）校服T5·颜色2						M1_TR005_Body	1		255|212|148|39	1.36	255|255|255|31	1.32	22|43|63|91	1.88																			3
16023	Player/Characters/M1/Prefab/M1_TR005_Body.prefab		B_Hs	天忍（男）校服T5·颜色3						M1_TR005_Body	1		255|186|112|39	1.36	59|59|59|185	1.38	215|195|174|82	1																			3
16024	Player/Characters/M1/Prefab/M1_TR005_Body.prefab		B_Hs	天忍（男）校服T5·颜色4						M1_TR005_Body	1		151|255|250|58	1.36	206|112|62|56	1.67	191|191|191|45	1.34																			3
16025	Player/Characters/M1/Prefab/M1_TR005_Body.prefab		B_Hs	天忍（男）校服T5·颜色5						M1_TR005_Body	1		253|250|234|58	1.36	221|165|94|56	1.67	99|84|65|88	1.34																			3
16501	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66501	B_Hs	天忍（女）校服T1·颜色1																																	2
16502	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66502	B_Hs	天忍（女）校服T1·颜色2																																	2
16503	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66503	B_Hs	天忍（女）校服T1·颜色3																																	2
16504	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66504	B_Hs	天忍（女）校服T1·颜色4																																	2
16505	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66505	B_Hs	天忍（女）校服T2·颜色1																																	2
16506	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66506	B_Hs	天忍（女）校服T2·颜色2																																	2
16507	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66507	B_Hs	天忍（女）校服T2·颜色3																																	2
16508	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66508	B_Hs	天忍（女）校服T2·颜色4																																	2
16509	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66509	B_Hs	天忍（女）校服T3·颜色1																																	2
16510	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66510	B_Hs	天忍（女）校服T3·颜色2																																	2
16511	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66511	B_Hs	天忍（女）校服T3·颜色3																																	2
16512	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66512	B_Hs	天忍（女）校服T3·颜色4																																	2
16513	Player/Characters/F2/Prefab/F2_TR001_Body.prefab	66513	B_Hs	天忍（女）校服T1·颜色5																																	2
16514	Player/Characters/F2/Prefab/F2_TR002_Body.prefab	66514	B_Hs	天忍（女）校服T2·颜色5																																	2
16515	Player/Characters/F2/Prefab/F2_TR003_Body.prefab	66515	B_Hs	天忍（女）校服T3·颜色5																																	2
16516	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色1						F2_TR004_Body	1		255|209|110|158	1	58|67|73|188	1	255|50|50|58	1.08																			2
16517	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色2				1		F2_TR004_Body	0		255|246|234|35	1	255|255|255|37	1	255|255|255|46	1.24																			2
16518	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色3				1		F2_TR004_Body	0		255|246|234|35	1	255|78|78|37	1	179|214|255|46	1.37																			2
16519	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色4						F2_TR004_Body	1		99|99|99|148	1	86|86|86|37	1.54	255|250|223|46	1.35																			2
16520	Player/Characters/F2/Prefab/F2_TR004_Body.prefab		B_Hs	天忍（女）校服T4·颜色5																																	2
16521	Player/Characters/F2/Prefab/F2_TR005_Body.prefab		B_Hs	天忍（女）校服T5·颜色1				1		F2_TR005_Body	0		255|255|255|67	1	123|157|196|64	1	163|147|142|86	1																			2
16522	Player/Characters/F2/Prefab/F2_TR005_Body.prefab		B_Hs	天忍（女）校服T5·颜色2						F2_TR005_Body	1		183|255|240|112	1	174|149|135|125	1	253|198|80|96	1.95																			2
16523	Player/Characters/F2/Prefab/F2_TR005_Body.prefab		B_Hs	天忍（女）校服T5·颜色3						F2_TR005_Body	1		241|195|126|102	1	86|86|86|16	2.87	251|251|251|16	2.71																			2
16524	Player/Characters/F2/Prefab/F2_TR005_Body.prefab		B_Hs	天忍（女）校服T5·颜色4						F2_TR005_Body	1		225|255|170|102	1	255|82|221|55	2.87	191|207|255|24	3.14																			2
16525	Player/Characters/F2/Prefab/F2_TR005_Body.prefab		B_Hs	天忍（女）校服T5·颜色5						F2_TR005_Body	1		236|186|133|99	1.06	48|130|157|16	3.84	255|253|232|15	2.5																			2
17001	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67001	B_Hs	少林（男）校服T1·颜色1																																	4
17002	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67002	B_Hs	少林（男）校服T1·颜色2																																	4
17003	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67003	B_Hs	少林（男）校服T1·颜色3																																	4
17004	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67004	B_Hs	少林（男）校服T1·颜色4																																	4
17005	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67005	B_Hs	少林（男）校服T2·颜色1																																	4
17006	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67006	B_Hs	少林（男）校服T2·颜色2																																	4
17007	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67007	B_Hs	少林（男）校服T2·颜色3																																	4
17008	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67008	B_Hs	少林（男）校服T2·颜色4																																	4
17009	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67009	B_Hs	少林（男）校服T3·颜色1																																	4
17010	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67010	B_Hs	少林（男）校服T3·颜色2																																	4
17011	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67011	B_Hs	少林（男）校服T3·颜色3																																	4
17012	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67012	B_Hs	少林（男）校服T3·颜色4																																	4
17013	Player/Characters/M2/Prefab/M2_SL001_Body.prefab	67013	B_Hs	少林（男）校服T1·颜色5																																	4
17014	Player/Characters/M2/Prefab/M2_SL002_Body.prefab	67014	B_Hs	少林（男）校服T2·颜色5																																	4
17015	Player/Characters/M2/Prefab/M2_SL003_Body.prefab	67015	B_Hs	少林（男）校服T3·颜色5																																	4
17016	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色1				1		M2_SL004_Body	0		255|255|255|255	1	68|65|75|255	1.16	253|32|32|208	1																			4
17017	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色2				1		M2_SL004_Body	0		255|255|255|255	1	255|197|74|86	1.33	255|116|116|208	1																			4
17018	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色3				1		M2_SL004_Body	0		255|255|255|255	1	255|255|255|86	1.16	255|255|255|208	1																			4
17019	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色4						M2_SL004_Body	1		255|255|255|255	1.24	78|78|78|86	1.16	223|255|223|93	1.57																			4
17020	Player/Characters/M2/Prefab/M2_SL004_Body.prefab		B_Hs	少林（男）校服T4·颜色5																																	4
17021	Player/Characters/M2/Prefab/M2_SL005_Body.prefab		B_Hs	少林（男）校服T5·颜色1				1		M2_SL005_Body	0		255|255|255|109	1	255|255|255|27	1	163|106|149|59	1																			4
17022	Player/Characters/M2/Prefab/M2_SL005_Body.prefab		B_Hs	少林（男）校服T5·颜色2						M2_SL005_Body	1		243|228|141|51	1	103|217|255|59	1.56	133|154|255|126	1.35																			4
17023	Player/Characters/M2/Prefab/M2_SL005_Body.prefab		B_Hs	少林（男）校服T5·颜色3						M2_SL005_Body	1		112|200|236|72	1	226|51|77|72	1.97	148|148|148|126	2.3																			4
17024	Player/Characters/M2/Prefab/M2_SL005_Body.prefab		B_Hs	少林（男）校服T5·颜色4						M2_SL005_Body	1		195|55|55|80	1	226|156|51|75	1.64	255|245|166|155	1.36																			4
17025	Player/Characters/M2/Prefab/M2_SL005_Body.prefab		B_Hs	少林（男）校服T5·颜色5						M2_SL005_Body	1		190|228|238|80	1	251|255|213|31	2.51	86|255|255|91	1.16																			4
18501	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68501	B_Hs	翠烟（女）校服T1·颜色1																																	2
18502	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68502	B_Hs	翠烟（女）校服T1·颜色2																																	2
18503	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68503	B_Hs	翠烟（女）校服T1·颜色3																																	2
18504	Player/Characters/F2/Prefab/F2_CY001_Body.prefab	68504	B_Hs	翠烟（女）校服T1·颜色4																																	2
18505	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68505	B_Hs	翠烟（女）校服T2·颜色1																																	2
18506	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68506	B_Hs	翠烟（女）校服T2·颜色2																																	2
18507	Player/Characters/F2/Prefab/F2_CY002_Body.prefab	68507	B_Hs	翠烟（女）校服T2·颜色3																																	2
