ResId	ResFile	ResAttribID	ResSlot	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
11519	Player/Characters/F1/Prefab/F1_TW004_Head.prefab		head	天王（女）校服T4·颜色4				F1_TW004_Head	1		193|255|252|40	1.33	39|35|31|0	1	245|115|115|107	1																			101
11520	Player/Characters/F1/Prefab/F1_TW004_Head.prefab		head	天王（女）校服T4·颜色5																															101
11521	Player/Characters/F1/Prefab/F1_TW005_Head.prefab		head	天王（女）校服T5·颜色1		1		F1_TW005_Head	0		255|255|255|99	1	52|47|41|0	1	255|255|255|107	1																			101
11522	Player/Characters/F1/Prefab/F1_TW005_Head.prefab		head	天王（女）校服T5·颜色2				F1_TW005_Head	1		152|228|243|139	1.25	52|47|41|0	1	247|60|94|107	1.74																			101
11523	Player/Characters/F1/Prefab/F1_TW005_Head.prefab		head	天王（女）校服T5·颜色3				F1_TW005_Head	1		152|228|243|139	1.25	52|47|41|0	1	255|227|89|107	1.74																			101
11524	Player/Characters/F1/Prefab/F1_TW005_Head.prefab		head	天王（女）校服T5·颜色4				F1_TW005_Head	1		152|198|243|139	1.25	52|47|41|0	1	225|89|255|107	1.74																			101
11525	Player/Characters/F1/Prefab/F1_TW005_Head.prefab		head	天王（女）校服T5·颜色5				F1_TW005_Head	1		196|247|255|139	1.25	52|47|41|0	1	255|133|216|107	1.74																			101
12501	Player/Characters/F2/Prefab/F2_EM001_Head.prefab	162501	head	峨眉（女）校服T1·颜色1																															102
12502	Player/Characters/F2/Prefab/F2_EM001_Head.prefab	162502	head	峨眉（女）校服T1·颜色2																															102
12503	Player/Characters/F2/Prefab/F2_EM001_Head.prefab	162503	head	峨眉（女）校服T1·颜色3																															102
12504	Player/Characters/F2/Prefab/F2_EM001_Head.prefab	162504	head	峨眉（女）校服T1·颜色4																															102
12505	Player/Characters/F2/Prefab/F2_EM002_Head.prefab	162505	head	峨眉（女）校服T2·颜色1																															102
12506	Player/Characters/F2/Prefab/F2_EM002_Head.prefab	162506	head	峨眉（女）校服T2·颜色2																															102
12507	Player/Characters/F2/Prefab/F2_EM002_Head.prefab	162507	head	峨眉（女）校服T2·颜色3																															102
12508	Player/Characters/F2/Prefab/F2_EM002_Head.prefab	162508	head	峨眉（女）校服T2·颜色4																															102
12509	Player/Characters/F2/Prefab/F2_EM003_Head.prefab	162509	head	峨眉（女）校服T3·颜色1																															102
12510	Player/Characters/F2/Prefab/F2_EM003_Head.prefab	162510	head	峨眉（女）校服T3·颜色2																															102
12511	Player/Characters/F2/Prefab/F2_EM003_Head.prefab	162511	head	峨眉（女）校服T3·颜色3																															102
12512	Player/Characters/F2/Prefab/F2_EM003_Head.prefab	162512	head	峨眉（女）校服T3·颜色4																															102
12513	Player/Characters/F2/Prefab/F2_EM001_Head.prefab	162513	head	峨眉（女）校服T1·颜色5																															102
12514	Player/Characters/F2/Prefab/F2_EM002_Head.prefab	162514	head	峨眉（女）校服T2·颜色5																															102
12515	Player/Characters/F2/Prefab/F2_EM003_Head.prefab	162515	head	峨眉（女）校服T3·颜色5																															102
12516	Player/Characters/F2/Prefab/F2_EM004_Head.prefab		head	峨眉（女）校服T4·颜色1		1		F2_EM004_Head	0		255|249|249|38	1	255|255|255|27	1	255|255|255|0	1																			102
12517	Player/Characters/F2/Prefab/F2_EM004_Head.prefab		head	峨眉（女）校服T4·颜色2				F2_EM004_Head	1		255|207|93|120	1.16	61|59|58|88	1	103|167|255|0	1.98																			102
12518	Player/Characters/F2/Prefab/F2_EM004_Head.prefab		head	峨眉（女）校服T4·颜色3				F2_EM004_Head	1		255|206|93|125	1.16	61|59|58|27	1	255|136|212|0	1.74																			102
12519	Player/Characters/F2/Prefab/F2_EM004_Head.prefab		head	峨眉（女）校服T4·颜色4				F2_EM004_Head	1		255|204|97|137	1.1	61|59|58|27	1	255|251|116|0	1.41																			102
12520	Player/Characters/F2/Prefab/F2_EM004_Head.prefab		head	峨眉（女）校服T4·颜色5																															102
12521	Player/Characters/F2/Prefab/F2_EM005_Head.prefab		head	峨眉（女）校服T5·颜色1		1		F2_EM005_Head	0		255|255|255|121	1	255|255|255|97	1	43|33|33|59	1																			102
12522	Player/Characters/F2/Prefab/F2_EM005_Head.prefab		head	峨眉（女）校服T5·颜色2				F2_EM005_Head	1		211|255|213|255	1	44|255|142|177	1.11	43|33|33|60	1																			102
12523	Player/Characters/F2/Prefab/F2_EM005_Head.prefab		head	峨眉（女）校服T5·颜色3				F2_EM005_Head	1		186|220|245|104	1	63|191|255|107	1.27	43|33|33|60	1																			102
12524	Player/Characters/F2/Prefab/F2_EM005_Head.prefab		head	峨眉（女）校服T5·颜色4				F2_EM005_Head	1		108|193|165|255	1	255|205|0|166	1.32	43|33|33|60	1																			102
12525	Player/Characters/F2/Prefab/F2_EM005_Head.prefab		head	峨眉（女）校服T5·颜色5		1		F2_EM005_Head	0		249|245|199|147	1	121|55|84|110	1.27	43|33|33|60	1																			102
13501	Player/Characters/F1/Prefab/F1_TH001_Head.prefab	163501	head	桃花（女）校服T1·颜色1																															101
13502	Player/Characters/F1/Prefab/F1_TH001_Head.prefab	163502	head	桃花（女）校服T1·颜色2																															101
13503	Player/Characters/F1/Prefab/F1_TH001_Head.prefab	163503	head	桃花（女）校服T1·颜色3																															101
13504	Player/Characters/F1/Prefab/F1_TH001_Head.prefab	163504	head	桃花（女）校服T1·颜色4																															101
13505	Player/Characters/F1/Prefab/F1_TH002_Head.prefab	163505	head	桃花（女）校服T2·颜色1																															101
13506	Player/Characters/F1/Prefab/F1_TH002_Head.prefab	163506	head	桃花（女）校服T2·颜色2																															101
13507	Player/Characters/F1/Prefab/F1_TH002_Head.prefab	163507	head	桃花（女）校服T2·颜色3																															101
13508	Player/Characters/F1/Prefab/F1_TH002_Head.prefab	163508	head	桃花（女）校服T2·颜色4																															101
13509	Player/Characters/F1/Prefab/F1_TH003_Head.prefab	163509	head	桃花（女）校服T3·颜色1																															101
13510	Player/Characters/F1/Prefab/F1_TH003_Head.prefab	163510	head	桃花（女）校服T3·颜色2																															101
13511	Player/Characters/F1/Prefab/F1_TH003_Head.prefab	163511	head	桃花（女）校服T3·颜色3																															101
13512	Player/Characters/F1/Prefab/F1_TH003_Head.prefab	163512	head	桃花（女）校服T3·颜色4																															101
13513	Player/Characters/F1/Prefab/F1_TH001_Head.prefab	163513	head	桃花（女）校服T1·颜色5																															101
13514	Player/Characters/F1/Prefab/F1_TH002_Head.prefab	163514	head	桃花（女）校服T2·颜色5																															101
13515	Player/Characters/F1/Prefab/F1_TH003_Head.prefab	163515	head	桃花（女）校服T3·颜色5																															101
13516	Player/Characters/F1/Prefab/F1_TH004_Head.prefab		head	桃花（女）校服T4·颜色1		1		F1_TH004_Head	0		255|255|255|183	1	255|255|255|12	1	255|255|255|43	1																			101
13517	Player/Characters/F1/Prefab/F1_TH004_Head.prefab		head	桃花（女）校服T4·颜色2		1		F1_TH004_Head	0		255|255|255|183	1	82|77|74|97	1	163|247|105|58	1																			101
13518	Player/Characters/F1/Prefab/F1_TH004_Head.prefab		head	桃花（女）校服T4·颜色3		1		F1_TH004_Head	0		255|255|255|183	1	82|77|74|97	1	105|247|241|91	1																			101
13519	Player/Characters/F1/Prefab/F1_TH004_Head.prefab		head	桃花（女）校服T4·颜色4		1		F1_TH004_Head	0		255|255|255|183	1	82|77|74|97	1	255|50|50|45	1																			101
13520	Player/Characters/F1/Prefab/F1_TH004_Head.prefab		head	桃花（女）校服T4·颜色5																															101
13521	Player/Characters/F1/Prefab/F1_TH005_Head.prefab		head	桃花（女）校服T5·颜色1		1		F1_TH005_Head	0		255|255|255|180	1.49	255|255|255|107	1	47|34|34|0	1																			101
13522	Player/Characters/F1/Prefab/F1_TH005_Head.prefab		head	桃花（女）校服T5·颜色2				F1_TH005_Head	1		245|255|82|157	1.35	225|0|0|117	1.6	46|34|34|0	1																			101
13523	Player/Characters/F1/Prefab/F1_TH005_Head.prefab		head	桃花（女）校服T5·颜色3				F1_TH005_Head	1		252|255|84|192	1.56	24|178|255|77	1.6	47|34|34|0	1																			101
13524	Player/Characters/F1/Prefab/F1_TH005_Head.prefab		head	桃花（女）校服T5·颜色4				F1_TH005_Head	1		63|255|255|142	1.76	255|215|88|136	1.6	47|34|34|0	1																			101
13525	Player/Characters/F1/Prefab/F1_TH005_Head.prefab		head	桃花（女）校服T5·颜色5				F1_TH005_Head	1		255|240|121|171	2.39	203|202|204|107	1.6	47|34|34|0	1																			101
14001	Player/Characters/M1/Prefab/M1_XY001_Head.prefab	164001	head	逍遥（男）校服T1·颜色1																															103
14002	Player/Characters/M1/Prefab/M1_XY001_Head.prefab	164002	head	逍遥（男）校服T1·颜色2																															103
14003	Player/Characters/M1/Prefab/M1_XY001_Head.prefab	164003	head	逍遥（男）校服T1·颜色3																															103
14004	Player/Characters/M1/Prefab/M1_XY001_Head.prefab	164004	head	逍遥（男）校服T1·颜色4																															103
14005	Player/Characters/M1/Prefab/M1_XY002_Head.prefab	164005	head	逍遥（男）校服T2·颜色1																															103
14006	Player/Characters/M1/Prefab/M1_XY002_Head.prefab	164006	head	逍遥（男）校服T2·颜色2																															103
14007	Player/Characters/M1/Prefab/M1_XY002_Head.prefab	164007	head	逍遥（男）校服T2·颜色3																															103
14008	Player/Characters/M1/Prefab/M1_XY002_Head.prefab	164008	head	逍遥（男）校服T2·颜色4																															103
14009	Player/Characters/M1/Prefab/M1_XY003_Head.prefab	164009	head	逍遥（男）校服T3·颜色1																															103
14010	Player/Characters/M1/Prefab/M1_XY003_Head.prefab	164010	head	逍遥（男）校服T3·颜色2																															103
14011	Player/Characters/M1/Prefab/M1_XY003_Head.prefab	164011	head	逍遥（男）校服T3·颜色3																															103
14012	Player/Characters/M1/Prefab/M1_XY003_Head.prefab	164012	head	逍遥（男）校服T3·颜色4																															103
14013	Player/Characters/M1/Prefab/M1_XY001_Head.prefab	164013	head	逍遥（男）校服T1·颜色5																															103
14014	Player/Characters/M1/Prefab/M1_XY002_Head.prefab	164014	head	逍遥（男）校服T2·颜色5																															103
14015	Player/Characters/M1/Prefab/M1_XY003_Head.prefab	164015	head	逍遥（男）校服T3·颜色5																															103
14016	Player/Characters/M1/Prefab/M1_XY004_Head.prefab		head	逍遥（男）校服T4·颜色1		1		M1_XY004_Head	0		255|255|255|73	1	41|38|35|40	1	137|240|218|136	2.05																			103
14017	Player/Characters/M1/Prefab/M1_XY004_Head.prefab		head	逍遥（男）校服T4·颜色2		1		M1_XY004_Head	0		255|255|255|69	1	61|61|61|41	1	198|32|32|147	1																			103
14018	Player/Characters/M1/Prefab/M1_XY004_Head.prefab		head	逍遥（男）校服T4·颜色3		1		M1_XY004_Head	0		203|219|232|69	1	26|20|28|41	1	63|71|238|147	2.71																			103
14019	Player/Characters/M1/Prefab/M1_XY004_Head.prefab		head	逍遥（男）校服T4·颜色4		1		M1_XY004_Head	0		249|235|210|73	1	44|38|32|88	1	255|160|99|137	2.43																			103
14020	Player/Characters/M1/Prefab/M1_XY004_Head.prefab		head	逍遥（男）校服T4·颜色5																															103
14021	Player/Characters/M1/Prefab/M1_XY005_Head.prefab		head	逍遥（男）校服T5·颜色1				M1_XY005_Head	1		255|242|191|112	1	44|41|36|88	1	88|165|219|147	1																			103
14022	Player/Characters/M1/Prefab/M1_XY005_Head.prefab		head	逍遥（男）校服T5·颜色2				M1_XY005_Head	1		223|193|114|185	1	46|43|43|61	1	241|12|12|102	1.31																			103
14023	Player/Characters/M1/Prefab/M1_XY005_Head.prefab		head	逍遥（男）校服T5·颜色3				M1_XY005_Head	1		255|217|178|109	1	52|49|47|48	1	234|186|62|102	1.31																			103
14024	Player/Characters/M1/Prefab/M1_XY005_Head.prefab		head	逍遥（男）校服T5·颜色4				M1_XY005_Head	1		234|211|113|104	1.26	73|56|43|28	1	255|235|195|102	1.31																			103
14025	Player/Characters/M1/Prefab/M1_XY005_Head.prefab		head	逍遥（男）校服T5·颜色5				M1_XY005_Head	1		203|213|108|66	1.52	50|49|49|53	1.1	133|229|255|102	1.83																			103
14501	Player/Characters/F2/Prefab/F2_XY001_Head.prefab		head	逍遥（女）校服T1·颜色1		1		F2_XY001_Head	0		255|255|255|69	1	255|255|255|23	1	255|255|255|50	1																			102
14502	Player/Characters/F2/Prefab/F2_XY001_Head.prefab		head	逍遥（女）校服T1·颜色2				F2_XY001_Head	1		251|239|203|69	1.29	255|255|255|23	1	253|85|85|120	1.24																			102
14503	Player/Characters/F2/Prefab/F2_XY001_Head.prefab		head	逍遥（女）校服T1·颜色3				F2_XY001_Head	1		121|245|224|69	1.29	255|255|255|23	1	253|234|132|120	1.24																			102
14504	Player/Characters/F2/Prefab/F2_XY001_Head.prefab		head	逍遥（女）校服T1·颜色4				F2_XY001_Head	1		255|253|208|69	1.29	255|255|255|23	1	71|157|255|139	1.24																			102
14505	Player/Characters/F2/Prefab/F2_XY002_Head.prefab		head	逍遥（女）校服T2·颜色1				F2_XY002_Head	1		52|120|255|43	1	241|238|232|18	1	247|245|232|0	1																			102
14506	Player/Characters/F2/Prefab/F2_XY002_Head.prefab		head	逍遥（女）校服T2·颜色2				F2_XY002_Head	1		255|52|90|43	1	241|238|232|18	1	247|245|232|0	1																			102
14507	Player/Characters/F2/Prefab/F2_XY002_Head.prefab		head	逍遥（女）校服T2·颜色3				F2_XY002_Head	1		255|183|29|43	1.22	241|238|232|18	1	247|245|232|0	1																			102
14508	Player/Characters/F2/Prefab/F2_XY002_Head.prefab		head	逍遥（女）校服T2·颜色4				F2_XY002_Head	1		202|37|197|43	1.06	241|238|232|18	1	247|245|232|0	1																			102
14509	Player/Characters/F2/Prefab/F2_XY003_Head.prefab		head	逍遥（女）校服T3·颜色1		1		F2_XY003_Head	0		255|255|255|109	1	255|255|255|43	1	230|230|230|0	1																			102
14510	Player/Characters/F2/Prefab/F2_XY003_Head.prefab		head	逍遥（女）校服T3·颜色2				F2_XY003_Head	1		255|215|88|109	1	255|255|255|43	1	230|230|230|0	1																			102
14511	Player/Characters/F2/Prefab/F2_XY003_Head.prefab		head	逍遥（女）校服T3·颜色3				F2_XY003_Head	1		251|233|177|109	1	255|255|255|43	1	230|230|230|0	1																			102
14512	Player/Characters/F2/Prefab/F2_XY003_Head.prefab		head	逍遥（女）校服T3·颜色4				F2_XY003_Head	1		210|253|255|109	1	255|255|255|43	1	230|230|230|0	1																			102
14513	Player/Characters/F2/Prefab/F2_XY001_Head.prefab		head	逍遥（女）校服T1·颜色5				F2_XY001_Head	1		253|223|246|104	1.29	255|255|255|23	1	255|71|249|139	1.24																			102
14514	Player/Characters/F2/Prefab/F2_XY002_Head.prefab		head	逍遥（女）校服T2·颜色5				F2_XY002_Head	1		24|172|129|43	1.06	241|238|232|18	1	247|245|232|0	1																			102
14515	Player/Characters/F2/Prefab/F2_XY003_Head.prefab		head	逍遥（女）校服T3·颜色5				F2_XY003_Head	1		123|249|255|109	1	255|255|255|43	1	230|230|230|0	1																			102
14516	Player/Characters/F2/Prefab/F2_XY004_Head.prefab		head	逍遥（女）校服T4·颜色1		1		F2_XY004_Head	0		255|255|255|48	1	240|239|238|0	1	255|255|255|50	1																			102
14517	Player/Characters/F2/Prefab/F2_XY004_Head.prefab		head	逍遥（女）校服T4·颜色2		1		F2_XY004_Head	0		234|79|108|48	1.11	240|239|238|0	1	255|255|255|50	1																			102
14518	Player/Characters/F2/Prefab/F2_XY004_Head.prefab		head	逍遥（女）校服T4·颜色3		1		F2_XY004_Head	0		179|17|27|48	1.11	240|239|238|0	1	255|255|255|50	1																			102
14519	Player/Characters/F2/Prefab/F2_XY004_Head.prefab		head	逍遥（女）校服T4·颜色4		1		F2_XY004_Head	0		157|255|246|48	1.11	240|239|238|0	1	255|255|255|50	1																			102
14520	Player/Characters/F2/Prefab/F2_XY004_Head.prefab		head	逍遥（女）校服T4·颜色5		1		F2_XY004_Head	0		255|213|123|48	1.15	240|239|238|0	1	255|255|255|50	1																			102
14521	Player/Characters/F2/Prefab/F2_XY005_Head.prefab		head	逍遥（女）校服T5·颜色1		1		F2_XY005_Head	0		255|255|255|45	1	217|217|217|0	1	255|255|255|59	1																			102
14522	Player/Characters/F2/Prefab/F2_XY005_Head.prefab		head	逍遥（女）校服T5·颜色2				F2_XY005_Head	1		255|239|151|45	1.18	217|217|217|0	1	59|253|189|59	1																			102
14523	Player/Characters/F2/Prefab/F2_XY005_Head.prefab		head	逍遥（女）校服T5·颜色3				F2_XY005_Head	1		255|239|151|45	1.18	217|217|217|0	1	228|37|56|59	1																			102
14524	Player/Characters/F2/Prefab/F2_XY005_Head.prefab		head	逍遥（女）校服T5·颜色4				F2_XY005_Head	1		255|253|243|45	1.18	217|217|217|0	1	228|37|191|59	1																			102
14525	Player/Characters/F2/Prefab/F2_XY005_Head.prefab		head	逍遥（女）校服T5·颜色5				F2_XY005_Head	1		166|255|233|45	1.18	217|217|217|0	1	255|226|67|59	1																			102
