ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
3217	Player/Doodads/weapons/Prefabs/f1_w_a003_b.prefab				B_LH	B_RH	桃花外装武器3B·颜色4				f1_w_a003_b	1		121|8|38|139		240|197|205|211		170|223|255|206																				
3218	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色1		1		f1_w_a004	0		185|0|80|211		255|255|255|255		255|255|255|255																				
3219	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色2				f1_w_a004	1		118|247|247|18		255|220|157|139		243|252|255|255																				
3220	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色3				f1_w_a004	1		253|179|132|18		255|244|185|164		243|252|255|255																				
3221	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色4				f1_w_a004	1		101|173|255|18		255|232|193|139		243|252|255|255																				
3222	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色5				f1_w_a004	1		183|114|255|18		255|232|193|139		243|252|255|255																				
3223	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色6				f1_w_a004	1		255|155|170|10		255|224|166|139		202|197|187|255																				
3224	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色7				f1_w_a004	1		234|234|234|10		255|211|140|139		178|161|130|227																				
3225	Player/Doodads/weapons/Prefabs/f1_w_a004.prefab				B_LH	B_RH	桃花外装武器4·颜色8																															
3226	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色1		1		f1_w_a004_b	0		185|0|80|211		255|255|255|255		255|255|255|255																				
3227	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色2				f1_w_a004_b	1		118|247|247|18		255|220|157|139		243|252|255|255																				
3228	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色3				f1_w_a004_b	1		253|179|132|18		255|244|185|164		243|252|255|255																				
3229	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色4				f1_w_a004_b	1		101|173|255|18		255|232|193|139		243|252|255|255																				
3230	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色5				f1_w_a004_b	1		183|114|255|18		255|232|193|139		243|252|255|255																				
3231	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色6				f1_w_a004_b	1		255|155|170|10		255|224|166|139		202|197|187|255																				
3232	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色7				f1_w_a004_b	1		234|234|234|10		255|211|140|139		178|161|130|227																				
3233	Player/Doodads/weapons/Prefabs/f1_w_a004_b.prefab				B_LH	B_RH	桃花外装武器4B·颜色8																															
3234	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器9·颜色2																															
3235	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器9·颜色3																															
3236	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器9·颜色4																															
3237	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器10·颜色1																															
3238	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器10·颜色2																															
3239	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器10·颜色3																															
3240	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab				B_LH	B_RH	桃花外装武器10·颜色4																															
3301		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13301	B_LH	B_RH	逍遥外装武器1·颜色1																															
3302		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13302	B_LH	B_RH	逍遥外装武器1·颜色2																															
3303		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13303	B_LH	B_RH	逍遥外装武器1·颜色3																															
3304		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13304	B_LH	B_RH	逍遥外装武器1·颜色4																															
3305		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13305	B_LH	B_RH	逍遥外装武器1·颜色5																															
3306		Player/Doodads/weapons/Prefabs/m1_w_l002.prefab		13306	B_LH	B_RH	逍遥外装武器2·颜色1																															
3307		Player/Doodads/weapons/Prefabs/m1_w_l002.prefab		13307	B_LH	B_RH	逍遥外装武器2·颜色2																															
3308		Player/Doodads/weapons/Prefabs/m1_w_l002.prefab		13308	B_LH	B_RH	逍遥外装武器2·颜色3																															
3309		Player/Doodads/weapons/Prefabs/m1_w_l002.prefab		13309	B_LH	B_RH	逍遥外装武器2·颜色4																															
3310		Player/Doodads/weapons/Prefabs/m1_w_l003.prefab			B_LH	B_RH	逍遥外装武器3·颜色1		1		m1_w_l003	0		255|255|255|255		255|255|255|255		255|255|255|255																				
3311		Player/Doodads/weapons/Prefabs/m1_w_l003.prefab			B_LH	B_RH	逍遥外装武器3·颜色2				m1_w_l003	1		90|153|226|13		255|241|198|217		185|125|34|130																				
3312		Player/Doodads/weapons/Prefabs/m1_w_l003.prefab			B_LH	B_RH	逍遥外装武器3·颜色3				m1_w_l003	1		255|255|255|96		103|9|9|220		255|243|178|153																				
3313		Player/Doodads/weapons/Prefabs/m1_w_l003.prefab			B_LH	B_RH	逍遥外装武器3·颜色4				m1_w_l003	1		226|223|120|48		18|43|56|198		230|249|255|80																				
3314		Player/Doodads/weapons/Prefabs/m1_w_l003_b.prefab			B_LH	B_RH	逍遥外装武器3B·颜色1		1		m1_w_l003_b	0		255|255|255|255		255|255|255|255		255|255|255|255																				
3315		Player/Doodads/weapons/Prefabs/m1_w_l003_b.prefab			B_LH	B_RH	逍遥外装武器3B·颜色2				m1_w_l003_b	1		90|153|226|13		255|241|198|217		185|125|34|130																				
3316		Player/Doodads/weapons/Prefabs/m1_w_l003_b.prefab			B_LH	B_RH	逍遥外装武器3B·颜色3				m1_w_l003_b	1		255|255|255|96		103|9|9|220		255|243|178|153																				
3317		Player/Doodads/weapons/Prefabs/m1_w_l003_b.prefab			B_LH	B_RH	逍遥外装武器3B·颜色4				m1_w_l003_b	1		226|223|120|48		18|43|56|198		230|249|255|80																				
3318		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色1		1		m1_w_l004	0		223|39|87|242		255|255|255|255		255|255|255|255																				
3319		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色2				m1_w_l004	1		110|255|255|101		234|202|163|152		236|243|243|247																				
3320		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色3				m1_w_l004	1		255|174|121|58		247|234|192|169		220|225|228|228																				
3321		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色4				m1_w_l004	1		95|174|255|51		243|218|163|150		227|241|234|255																				
3322		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色5				m1_w_l004	1		180|107|247|62		226|207|165|118		218|236|230|220																				
3323		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色6				m1_w_l004	1		251|127|144|58		245|213|155|150		191|188|178|228																				
3324		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色7				m1_w_l004	1		240|245|244|82		247|210|156|155		174|162|138|255																				
3325		Player/Doodads/weapons/Prefabs/m1_w_l004.prefab			B_LH	B_RH	逍遥外装武器4·颜色8																															
3326		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色1		1		m1_w_l004_b	0		223|39|87|242		255|255|255|255		255|255|255|255																				
3327		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色2				m1_w_l004_b	1		110|255|255|101		234|202|163|152		236|243|243|247																				
3328		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色3				m1_w_l004_b	1		255|174|121|58		247|234|192|169		220|225|228|228																				
3329		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色4				m1_w_l004_b	1		95|174|255|51		243|218|163|150		227|241|234|255																				
3330		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色5				m1_w_l004_b	1		180|107|247|62		226|207|165|118		218|236|230|220																				
3331		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色6				m1_w_l004_b	1		251|127|144|58		245|213|155|150		191|188|178|228																				
3332		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色7				m1_w_l004_b	1		240|245|244|82		247|210|156|155		174|162|138|255																				
3333		Player/Doodads/weapons/Prefabs/m1_w_l004_b.prefab			B_LH	B_RH	逍遥外装武器4B·颜色8																															
3334		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器9·颜色2																															
3335		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器9·颜色3																															
3336		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器9·颜色4																															
3337		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器10·颜色1																															
3338		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器10·颜色2																															
3339		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器10·颜色3																															
3340		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab			B_LH	B_RH	逍遥外装武器10·颜色4																															
3401		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13401	B_LH	B_RH	武当外装武器1·颜色1																															
3402		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13402	B_LH	B_RH	武当外装武器1·颜色2																															
3403		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13403	B_LH	B_RH	武当外装武器1·颜色3																															
3404		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13404	B_LH	B_RH	武当外装武器1·颜色4																															
3405		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13405	B_LH	B_RH	武当外装武器1·颜色5																															
3406		Player/Doodads/weapons/Prefabs/m3_w_s002.prefab		13406	B_LH	B_RH	武当外装武器2·颜色1																															
3407		Player/Doodads/weapons/Prefabs/m3_w_s002.prefab		13407	B_LH	B_RH	武当外装武器2·颜色2																															
3408		Player/Doodads/weapons/Prefabs/m3_w_s002.prefab		13408	B_LH	B_RH	武当外装武器2·颜色3																															
3409		Player/Doodads/weapons/Prefabs/m3_w_s002.prefab		13409	B_LH	B_RH	武当外装武器2·颜色4																															
3410	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r.prefab			B_LH	B_RH	武当外装武器3·颜色1		1		m3_w_s003_l	0		255|255|255|255		255|255|255|255		255|255|255|255		m3_w_s003_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
3411	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r.prefab			B_LH	B_RH	武当外装武器3·颜色2				m3_w_s003_l	1		255|255|255|255		241|83|83|85		255|199|78|112		m3_w_s003_r	1		255|255|255|255		241|83|83|85		255|199|78|112											
3412	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r.prefab			B_LH	B_RH	武当外装武器3·颜色3				m3_w_s003_l	1		184|198|194|184		68|223|203|59		255|209|129|102		m3_w_s003_r	1		184|198|194|184		68|223|203|59		255|209|129|102											
3413	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r.prefab			B_LH	B_RH	武当外装武器3·颜色4				m3_w_s003_l	1		168|22|31|228		123|117|123|0		255|226|165|66		m3_w_s003_r	1		168|22|31|228		123|117|123|0		255|226|165|66											
3414	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r_b.prefab			B_LH	B_RH	武当外装武器3B·颜色1		1		m3_w_s003_l	0		255|255|255|255		255|255|255|255		255|255|255|255		m3_w_s003_r_b	0		255|255|255|255		255|255|255|255		255|255|255|255											
3415	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r_b.prefab			B_LH	B_RH	武当外装武器3B·颜色2				m3_w_s003_l	1		255|255|255|255		241|83|83|85		255|199|78|112		m3_w_s003_r_b	1		255|255|255|255		241|83|83|85		255|199|78|112											
3416	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r_b.prefab			B_LH	B_RH	武当外装武器3B·颜色3				m3_w_s003_l	1		184|198|194|184		68|223|203|59		255|209|129|102		m3_w_s003_r_b	1		184|198|194|184		68|223|203|59		255|209|129|102											
3417	Player/Doodads/weapons/Prefabs/m3_w_s003_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s003_r_b.prefab			B_LH	B_RH	武当外装武器3B·颜色4				m3_w_s003_l	1		168|22|31|228		123|117|123|0		255|226|165|66		m3_w_s003_r_b	1		168|22|31|228		123|117|123|0		255|226|165|66											
3418	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色1		1		m3_w_s004_l	0		219|43|112|255		255|255|255|255		255|255|255|255		m3_w_s004_r	0		219|43|112|255		255|255|255|255		255|255|255|255											
3419	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色2				m3_w_s004_l	1		111|255|255|161		234|207|164|172		247|243|251|255		m3_w_s004_r	1		111|255|255|161		234|207|164|172		247|243|251|255											
3420	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色3				m3_w_s004_l	1		255|175|122|107		241|230|184|180		215|238|236|225		m3_w_s004_r	1		255|175|122|107		241|230|184|180		215|238|236|225											
3421	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色4				m3_w_s004_l	1		95|174|255|94		240|227|174|185		234|241|245|243		m3_w_s004_r	1		95|174|255|94		240|227|174|185		234|241|245|243											
3422	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色5				m3_w_s004_l	1		181|107|248|85		255|255|255|255		255|255|255|255		m3_w_s004_r	1		181|107|248|85		255|255|255|255		255|255|255|255											
3423	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色6				m3_w_s004_l	1		255|127|146|93		251|238|169|181		191|191|180|248		m3_w_s004_r	1		255|127|146|93		251|238|169|181		191|191|180|248											
3424	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色7				m3_w_s004_l	1		240|246|245|97		248|210|157|180		174|160|129|243		m3_w_s004_r	1		240|246|245|97		248|210|157|180		174|160|129|243											
3425	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r.prefab			B_LH	B_RH	武当外装武器4·颜色8																															
3426	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色1		1		m3_w_s004_l	0		219|43|112|255		255|255|255|255		255|255|255|255		m3_w_s004_r_b	0		219|43|112|255		255|255|255|255		255|255|255|255											
3427	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色2				m3_w_s004_l	1		111|255|255|161		234|207|164|172		247|243|251|255		m3_w_s004_r_b	1		111|255|255|161		234|207|164|172		247|243|251|255											
3428	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色3				m3_w_s004_l	1		255|175|122|107		241|230|184|180		215|238|236|225		m3_w_s004_r_b	1		255|175|122|107		241|230|184|180		215|238|236|225											
3429	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色4				m3_w_s004_l	1		95|174|255|94		240|227|174|185		234|241|245|243		m3_w_s004_r_b	1		95|174|255|94		240|227|174|185		234|241|245|243											
3430	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色5				m3_w_s004_l	1		181|107|248|85		255|255|255|255		255|255|255|255		m3_w_s004_r_b	1		181|107|248|85		255|255|255|255		255|255|255|255											
3431	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色6				m3_w_s004_l	1		255|127|146|93		251|238|169|181		191|191|180|248		m3_w_s004_r_b	1		255|127|146|93		251|238|169|181		191|191|180|248											
3432	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色7				m3_w_s004_l	1		240|246|245|97		248|210|157|180		174|160|129|243		m3_w_s004_r_b	1		240|246|245|97		248|210|157|180		174|160|129|243											
3433	Player/Doodads/weapons/Prefabs/m3_w_s004_l.prefab	Player/Doodads/weapons/Prefabs/m3_w_s004_r_b.prefab			B_LH	B_RH	武当外装武器4B·颜色8																															
3434	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab			B_LH	B_RH	武当外装武器9·颜色2																															
3435	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab			B_LH	B_RH	武当外装武器9·颜色3																															
3436	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab			B_LH	B_RH	武当外装武器9·颜色4																															
