SkillId		MagicDesc
5721	破天惊月	提升[00ff00]state_confuse_attackrate1[-]点混乱几率与[00ff00]state_confuse_attacktime1[-]点混乱时间，使目标减少[00ff00]dotdamage_maxlife_p1%[-]生命值，最多不超过[00ff00]dotdamage_maxlife_p3[-]点生命值，共2次，并造成混乱[00ff00]state_confuse_attack2/15[-]秒
5724	百念惧灭	[00ff00]rand_ignoreskill1%[-]几率移除[00ff00]rand_ignoreskill2[-]个增益与降低[00ff00]enhance_final_damage_p1[-]%最终伤害放大
5726	毒泷恶雾	造成中毒使回复无效，减少[00ff00]shield_attrib1[-]%护盾抵御伤害，降低[00ff00]all_series_resist_v1[-]点全系抗性与[00ff00]reduce_final_damage_p1[-]%最终伤害抵消，持续[00ff00]skill_statetime1/15[-]秒
5728	穿甲破铠	每次攻击有[00ff00]ignore_invincible_rate2%[-]几率无视敌人的金刚护体效果，持续[00ff00]skill_statetime1/15[-]秒
5729	断汲	增加同伴[00ff00]userdesc_1011%[-]吸血抗性，增加主角[00ff00]userdesc_1021%[-]吸血抗性，持续[00ff00]skill_statetime1/15[-]秒
5801	万花笔法	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
5805	执颖点墨	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害。对命中的目标添加[00ff00]mult_skill_state3[-]层[舞笔弄墨]效果，持续[00ff00]skill_statetime1/15[-]秒
5808	兰摧玉折	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害。命中带有[舞笔弄墨]的目标时，消耗其一层[舞笔弄墨]效果并对其及周围敌人造成[00ff00]userdesc_1011%[-]基础攻击 + [00ff00]userdesc_1021[-]点土系伤害；使用次数最多累计[00ff00]skill_point1/100[-]次
5810	墨虎如生	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，[00ff00]state_stun_attack1%[-]几率眩晕[00ff00]state_stun_attack2/15[-]秒；对命中的目标添加[00ff00]mult_skill_state3[-]层[舞笔弄墨]效果，持续[00ff00]skill_statetime1/15[-]秒
5812	绘虎点睛	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害。水墨虎的攻击力为主角攻击力*[00ff00]callnpc_damage2%[-]，持续[00ff00]skill_statetime1/15[-]秒
5824	万花心法	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命与[00ff00]state_slowall_resistrate1[-]点抗迟缓几率
5831	墨守成规	每层[墨守成规]增加敏捷*[00ff00]add_shield2/100[-]点抵御伤害，最多叠加[00ff00]superposemagic1[-]层，[墨守成规]效果与护盾均持续[00ff00]userdesc_1011/15[-]秒，护盾的触发间隔[00ff00]userdesc_1021/15[-]秒
5835	高级普攻	提升[万花笔法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
5837	与虎添翼	[与虎添翼]造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，触发间隔[00ff00]skill_mintimepercast_v1/15[-]秒。巨型水墨虎的攻击力为主角攻击力*[00ff00]callnpc_damage2%[-]，持续[00ff00]userdesc_1011/15[-]秒
5839	与虎添翼	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害。巨型水墨虎的攻击力为主角攻击力*[00ff00]userdesc_1042%[-]，持续[00ff00]userdesc_1051/15[-]秒
5844	虎啸山林	有[00ff00]userdesc_1021%[-]几率添加满层[8dccf7]<墨守成规>[-]效果，清除一次[8dccf7]<兰摧玉折>[-]冷却时间，清除与免疫控制效果、增加吸取生命[00ff00]steallife_p1%[-]持续[00ff00]userdesc_1011/15[-]秒，触发间隔[00ff00]userdesc_1031/15[-]秒
5849	清心静气	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_stun_attackrate1[-]点眩晕几率与[00ff00]state_slowall_resisttime1[-]点抗迟缓时间
5850	墨染失色	降低每个敌人[00ff00]lifereplenish_p1%[-]回复效率，并叠加自己提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力，最多叠加[00ff00]add_mult_proc_sate12[-]倍
5853	初级·执颖点墨	降低目标[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]userdesc_1011/15[-]秒
5854	中级·执颖点墨	降低目标[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]userdesc_1011/15[-]秒，每间隔2秒有[00ff00]state_fixed_attack1%[-]几率造成[00ff00]state_fixed_attack2/15[-]秒定身
5855	高级·执颖点墨	降低目标[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]userdesc_1011/15[-]秒，每间隔2秒有[00ff00]state_fixed_attack1%[-]几率造成[00ff00]state_fixed_attack2/15[-]秒定身。执颖点墨增加[00ff00]add_stun_r2%[-]几率造成[00ff00]add_stun_t2/15[-]秒眩晕，提高主角自身[00ff00]deadlystrike_damage_p1%[-]的会心伤害持续[00ff00]userdesc_1011/15[-]秒
5859	初级·兰摧玉折	提高[00ff00]add_deadlystrike_p12%[-]最终会心几率与[00ff00]add_deadlydmg_p12%[-]会心伤害
5860	中级·兰摧玉折	提高[00ff00]add_deadlystrike_p12%[-]最终会心几率与[00ff00]add_deadlydmg_p12%[-]会心伤害；[00ff00]userdesc_1011%[-]几率不会进入冷却
5861	高级·兰摧玉折	提高[00ff00]add_deadlystrike_p12%[-]最终会心几率与[00ff00]add_deadlydmg_p12%[-]会心伤害；[00ff00]userdesc_1011%[-]几率不会进入冷却；提高[兰摧玉折]与[舞笔弄墨][00ff00]add_usebasedmg_p12%[-]基础攻击
5863	初级·墨虎如生	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，增加[00ff00]userdesc_1011个[-]攻击目标数量
5864	中级·墨虎如生	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，增加[00ff00]userdesc_1011个[-]攻击目标数量；冷却时间缩短[00ff00]deccdtime2/15[-]秒
5865	高级·墨虎如生	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，增加[00ff00]userdesc_1011个[-]攻击目标数量；冷却时间缩短[00ff00]deccdtime2/15[-]秒；每次穿透后伤害提高[00ff00]addpowerwhencol12%[-]，最多提高[00ff00]addpowerwhencol13%[-]
5868	初级·绘虎点睛	提高[00ff00]userdesc_1011%[-]基础全系抗性
5869	中级·绘虎点睛	提高[00ff00]userdesc_1011%[-]基础全系抗性；冷却时间缩短[00ff00]deccdtime2/15[-]秒
5870	高级·绘虎点睛	提高[00ff00]userdesc_1011%[-]基础全系抗性与[00ff00]userdesc_1021%[-]生命吸取；冷却时间缩短[00ff00]deccdtime2/15[-]秒
5872	绝学·万花笔法	首次命中有[00ff00]userdesc_1011%[-]的几率减少主动技能冷却时间[00ff00]reduce_cd_time_point12/15[-]秒
5874	绝学·墨守成规	获得[8dccf7]<墨守成规>[-]时额外增加近远程伤害抗性[00ff00]userdesc_1011/10%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
5901	杨门箭术	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
5905	流光绝影	造成 [00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_hurt_attack1%[-]几率附带[00ff00]state_hurt_attack2/15[-]秒的受伤效果
5907	碎金箭术	造成 [00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_fixed_attack1%[-]几率附带[00ff00]state_fixed_attack2/15[-]秒的定身效果
5908	啸风诀	提升[00ff00]attackspeed_v1[-]点攻速、[00ff00]runspeed_v1[-]点移动速度、[00ff00]add_seriesstate_rate_v1[-]点属性效果几率与时间、[00ff00]add_allspecialstate_rate_v1[-]点负面效果几率与时间，持续[00ff00]skill_statetime1/15[-]秒
5912	杨门枪法	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
5916	奔狼枪	造成 [00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，附带[00ff00]state_hurt_attack2/15[-]秒的受伤效果
5918	奇门盾	增加自身[00ff00]all_series_resist_p1%[-]全系抗性、[00ff00]resist_allseriesstate_rate_v1[-]点抗属性效果几率和[00ff00]remote_dmg_p1%[-]远程伤害抗性，队友获得效果减半，持续[00ff00]skill_statetime1/15[-]秒
5921	横扫千军	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，附带[00ff00]state_hurt_attack2/15[-]秒的受伤效果
5927	铁血心法	永久提升[00ff00]lifemax_p1%[-]基础生命、[00ff00]runspeed_v1[-]点移动速度、[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]state_zhican_resistrate1[-]点抗致缠几率
5928	枪联弓映	弓状态：提升[00ff00]add_seriesstate_rate_v1[-]点属性效果几率与时间、[00ff00]add_allspecialstate_rate_v1[-]点负面效果几率与时间。枪状态：提升[00ff00]all_series_resist_p1%[-]全系抗性与[00ff00]reduce_final_damage_p1%[-]最终伤害抵消
5931	万夫不当	[流光绝影][碎金箭术]增加[00ff00]add_damage_curlife_p2% * 目标当前生命百分比 * 目标最大生命[-]的攻击力，目标最大生命最多视为自身最大生命的[00ff00]add_damage_curlife_p3%[-]。[奔狼枪][横扫千军]增加[00ff00]add_loselife_dmg_p2% * 目标已损失生命比例[-]
5933	普攻进阶	提升普攻[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
5936	后发制人	队友有[00ff00]userdesc_1011%[-]几率提升[00ff00]userdesc_1021%[-]基础全系抗性，持续[00ff00]userdesc_1031/15[-]秒，触发间隔[00ff00]userdesc_1041/15[-]秒。自身[00ff00]100%[-]几率提升[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1041/15[-]秒，结束后清除免疫属性与负面效果[00ff00]userdesc_1051/15[-]秒
5939	否极阳回	[00ff00]userdesc_1011%[-]几率触发[奇门盾]并无敌[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
5942	杨门本生	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_hurt_attackrate1[-]点受伤几率与[00ff00]state_zhican_resisttime1[-]点抗致缠时间
5943	两级反转	弓状态：提高[00ff00]userdesc_1011[-]攻击速度和[00ff00]userdesc_1012%[-]基础攻击力，周围每多一个敌人，降低[00ff00]attackspeed_v1[-]攻击速度和[00ff00]physics_potentialdamage_p1%[-]基础攻击力。枪状态：周围每多一个敌人，提高[00ff00]all_series_resist_p1%[-]基础全系抗性和[00ff00]steallife_p1%[-]吸取生命。最多叠加[00ff00]add_mult_proc_sate12[-]倍
5951	初级·流光绝影/奔狼枪	提升[流光绝影][00ff00]add_usebasedmg_p12%[-]基础攻击力，[00ff00]add_hurt_r2%[-]几率与[00ff00]add_hurt_t2/15[-]秒受伤
5952	中级·流光绝影/奔狼枪	提升[流光绝影][00ff00]add_usebasedmg_p12%[-]基础攻击力，[00ff00]add_hurt_r2%[-]几率与[00ff00]add_hurt_t2/15[-]秒受伤；提升[奔狼枪][00ff00]add_usebasedmg_p12%[-]基础攻击力并有[00ff00]userdesc_1011%[-]几率不会进入冷却
5953	高级·流光绝影/奔狼枪	提升[流光绝影][00ff00]add_usebasedmg_p12%[-]基础攻击力，[00ff00]add_hurt_r2%[-]几率与[00ff00]add_hurt_t2/15[-]秒受伤；提升[奔狼枪][00ff00]add_usebasedmg_p12%[-]基础攻击力并有[00ff00]userdesc_1011%[-]几率不会进入冷却；提升[流光绝影][奔狼枪][00ff00]add_deadlydmg_p12%[-]会心伤害，减少敌对目标[00ff00]runspeed_v1[-]点移动速度
5956	初级·啸风诀/奇门盾	增加[00ff00]ignore_deadlystrike_vp1%[-]忽略基础会心几率和[00ff00]weaken_deadlystrike_damage_p1%[-]会心免伤，持续[00ff00]userdesc_1041/15[-]秒
5957	中级·啸风诀/奇门盾	增加[00ff00]ignore_deadlystrike_vp1%[-]忽略基础会心几率和[00ff00]weaken_deadlystrike_damage_p1%[-]会心免伤，持续[00ff00]userdesc_1041/15[-]秒。有[00ff00]userdesc_1021%[-]几率为自身与队友免疫致死打击[00ff00]1次[-]并无敌[00ff00]userdesc_1031/15[-]秒
5958	高级·啸风诀/奇门盾	增加[00ff00]ignore_deadlystrike_vp1%[-]忽略基础会心几率和[00ff00]weaken_deadlystrike_damage_p1%[-]会心免伤，持续[00ff00]userdesc_1041/15[-]秒。有[00ff00]userdesc_1021%[-]几率为自身与队友免疫致死打击[00ff00]1次[-]并无敌[00ff00]userdesc_1031/15[-]秒。造成[00ff00]attack_usebasedamage_p1%[-]基础攻击并有[00ff00]state_forceatk_attack1%[-]几率嘲讽敌人[00ff00]state_forceatk_attack2/15[-]秒，回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5964	初级·碎金箭术/横扫千军	提升[碎金箭术][00ff00]add_fixed_r2%[-]几率与[00ff00]add_fixed_t2/15[-]秒定身，提升[00ff00]add_usebasedmg_p12%[-]基础攻击力
5965	中级·碎金箭术/横扫千军	提升[碎金箭术][00ff00]add_fixed_r2%[-]几率与[00ff00]add_fixed_t2/15[-]秒定身，提升[00ff00]add_usebasedmg_p12%[-]基础攻击力。提升[横扫千军][00ff00]add_usebasedmg_p12%[-]基础攻击力与[00ff00]add_deadlydmg_p12%[-]会心伤害
5966	高级·碎金箭术/横扫千军	提升[碎金箭术][00ff00]add_fixed_r2%[-]几率与[00ff00]add_fixed_t2/15[-]秒定身，提升[00ff00]add_usebasedmg_p12%[-]基础攻击力。提升[横扫千军][00ff00]add_usebasedmg_p12%[-]基础攻击力与[00ff00]add_deadlydmg_p12%[-]会心伤害。每次击中所有弓技能剩余冷却时间缩短[00ff00]reduce_cd_time12/15[-]秒（同时最多触发missile_hitcount1次）
5969	初级·枪联弓映	使用攻击技能后提升普攻[00ff00]add_usebasedmg_p12%[-]基础攻击力，持续[00ff00]userdesc_1011/15[-]秒
5970	中级·枪联弓映	使用攻击技能后提升普攻[00ff00]add_usebasedmg_p12%[-]基础攻击力，持续[00ff00]userdesc_1011/15[-]秒；减少目标远程和近程伤害抗性[00ff00]melee_dmg_p1%[-]，持续[00ff00]userdesc_1021/15[-]秒，最高叠加[00ff00]superposemagic1[-]层
5971	高级·枪联弓映	使用攻击技能后提升普攻[00ff00]add_usebasedmg_p12%[-]基础攻击力，持续[00ff00]userdesc_1011/15[-]秒；减少目标远程和近程伤害抗性[00ff00]melee_dmg_p1%[-]，持续[00ff00]userdesc_1021/15[-]秒，最高叠加[00ff00]superposemagic1[-]层；永久提高[00ff00]lifemax_p1%[-]基础生命和[00ff00]lifereplenish_p1%[-]生命回复效率，回复[00ff00]dir_recover_life_pp1/100%[-]最大生命，间隔[00ff00]userdesc_1031/15[-]秒
5981	绝学·奇门盾	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击，[00ff00]state_fixed_attack1%[-]几率附带[00ff00]state_fixed_attack2/15[-]秒的定身效果，共5次。降低目标[00ff00]lifereplenish_p1%[-]生命回复效率与[00ff00]physics_potentialdamage_p1%[-]基础攻击力
5984	绝学·横枪跃马	受到攻击时有[00ff00]userdesc_1011%[-]几率减少[奔狼枪]冷却时间[00ff00]reduce_cd_time12/15[-]秒、[奇门盾]冷却时间[00ff00]reduce_cd_time22/15[-]秒、[横扫千军]冷却时间[00ff00]reduce_cd_time32/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
