SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord	RemoveWhenSelfDead	RemoveWhenTargetDead	SkillStateWeapon
2697	横扫一击	A级同伴技能	5		2		zhongjijian	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2697	1				enemy	180	1		17	2697				skill_melee	1			0										200	partner_heavy_a																			1			「对身前敌人造成伤害」							6336																			
2698	江南如烟	A级同伴技能	5		2		jiangnanruyan	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkill_02.prefab		2698	1				enemy	12	1		16	6005				normal_melee	1			0										700	partner_zlx_normal																						[普通攻击]  远距离攻击目标																										
2700	滚石	NPC通用	4				SkillUsual			2700					self	0			1	1				logic				45	2701										empty																			1		1																											
2701	滚石_子	NPC通用	5		2		SkillUsual			2701	1				enemy	0	1		1	1				skill_remote				0										600	npc_gunshi																			1							1																						
2702	玄天武机-普攻	NPC通用	5		2		SkillUsual			2702	1				enemy	0			16	6005				logic				0	2703								-1	200	empty																													6808									2										
2703	玄天武机-普攻_子	NPC通用	5		2		SkillUsual			2703	1				enemy	0			16	1				normal_remote				0										200	npc_200a_hurt30																																						2										
2704	玄天武机-技能1	NPC通用	5		2		SkillUsual			2704	1				enemy	75			16	2704				skill_remote				0										300	npc_300a_jidao75																			1										6814									2										
2705	玄天武机-技能2	NPC通用	1	3	2		TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		2706	1				enemy	150		1	17	2705				logic				0									-1	1000	empty					85	持续时间													1			[主动技]  快速抡锤转动，对碰到的敌人造成伤害。周围每多一个敌人，伤害越高				1											1	2										
2706	玄天武机-技能2_子1	NPC通用	5		2		SkillUsual			2706	6	3			enemy	0			16	6005				logic				0									-1	1000	empty																			1																			2										
2707	玄天武机-技能2_子2	NPC通用	5		2		SkillUsual			2707	1				enemy	0			16	1				skill_remote				0										1000	npc_xuantianwuji02																			1																			2										
2708	反弹（buff）	NPC通用	2				SkillUsual								self	0			16	1			2708					150										1000	npc_fantan																																																
2709	荆棘（buff）	NPC通用	2				SkillUsual								self	0	150		16	1			2709					150										1000	npc_jingji_buff																																																
2710	npc近身群体_小半月木	NPC通用	5		1		SkillUsual			2710	1				enemy	30	1		16	6005				normal_remote				0										200	npc_normal																																		2710														
2711	npc近身群体_小半月水	NPC通用	5		1		SkillUsual			2711	1				enemy	30	1		16	6005				normal_remote				0										200	npc_normal																																		2711														
2712	npc近身群体_小半月火	NPC通用	5		1		SkillUsual			2712	1				enemy	30	1		16	6005				normal_remote				0										200	npc_normal																																		2712														
2713	npc近身群体_小半月土	NPC通用	5		1		SkillUsual			2713	1				enemy	30	1		16	6005				normal_remote				0										200	npc_normal																																		2713														
2714	npc远程直线单体_金	NPC通用	5		2		SkillUsual			2714	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																																																
2715	npc远程直线单体_木	NPC通用	5		2		SkillUsual			2715	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																																																
2716	npc远程直线单体_火	NPC通用	5		2		SkillUsual			2716	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																																																
2717	npc远程直线单体_土	NPC通用	5		2		SkillUsual			2717	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																																																
2718	交叉刀光_木	NPC通用	5		2		TaohuaSkill_01			2718	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1																													
2719	交叉刀光_水	NPC通用	5		2		TaohuaSkill_01			2719	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1																													
2720	交叉刀光_火	NPC通用	5		2		TaohuaSkill_01			2720	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1																													
2721	交叉刀光_土	NPC通用	5		2		TaohuaSkill_01			2721	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1																													
2722	弓箭_金	NPC通用	5		2		TaohuaSkill_01			2722	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1			[普通攻击]  远距离攻击目标																										
2723	弓箭_木	NPC通用	5		2		TaohuaSkill_01			2723	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1			[普通攻击]  远距离攻击目标																										
2724	弓箭_水	NPC通用	5		2		TaohuaSkill_01			2724	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1			[普通攻击]  远距离攻击目标																										
2725	弓箭_火	NPC通用	5		2		TaohuaSkill_01			2725	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1			[普通攻击]  远距离攻击目标																										
2726	弓箭_土	NPC通用	5		2		TaohuaSkill_01			2726	1				enemy	30	1		16	6005				normal_remote				0										750	npc_normal																			1			[普通攻击]  远距离攻击目标																										
2727	金冲锋路径持续	NPC通用	1	2			SkillUsual		6						enemy	120	1		2	2727				logic	1			0										750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度											1														150		1													
2728	金冲锋路径持续_伤害	NPC通用	5		2		SkillUsual			2728	4		2	15	enemy	0	1		16	1				skill_melee	1			0										750	npc_150_30a_hurt																			1																													
2729	金冲锋路径持续_效果	NPC通用	5		2		SkillUsual			2729	4	1	2	2	enemy	0	1		16	1				logic	1			0										750	empty			200																1																													
2730	木冲锋路径持续	NPC通用	1	2			SkillUsual		6						enemy	120	1		2	2730				logic	1			0										750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度											1														150		1													
2731	木冲锋路径持续_伤害	NPC通用	5		2		SkillUsual			2731	4		2	15	enemy	0	1		16	1				skill_melee	1			0										750	npc_150_30a_zhican																			1																													
2732	木冲锋路径持续_效果	NPC通用	5		2		SkillUsual			2732	4	1	2	2	enemy	0	1		16	1				logic	1			0										750	empty			200																1																													
2733	水冲锋路径持续	NPC通用	1	2			SkillUsual		6						enemy	120	1		2	2733				logic	1			0										750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度											1														150		1													
2734	水冲锋路径持续_伤害	NPC通用	5		2		SkillUsual			2734	4		2	15	enemy	0	1		16	1				skill_melee	1			0										750	npc_150_30a_slowall																			1																													
2735	水冲锋路径持续_效果	NPC通用	5		2		SkillUsual			2735	4	1	2	2	enemy	0	1		16	1				logic	1			0										750	empty			200																1																													
2736	火冲锋路径持续	NPC通用	1	2			SkillUsual		6						enemy	120	1		2	2736				logic	1			0										750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度											1														150		1													
2737	火冲锋路径持续_伤害	NPC通用	5		2		SkillUsual			2737	4		2	15	enemy	0	1		16	1				skill_melee	1			0										750	npc_150_30a_palsy																			1																													
2738	火冲锋路径持续_效果	NPC通用	5		2		SkillUsual			2738	4	1	2	2	enemy	0	1		16	1				logic	1			0										750	empty			200																1																													
2739	土冲锋路径持续	NPC通用	1	2			SkillUsual		6						enemy	120	1		2	2739				logic	1			0										750	empty			1	动作最少帧		到目标点的距离	800	冲刺的长度											1														150		1													
2740	土冲锋路径持续_伤害	NPC通用	5		2		SkillUsual			2740	4		2	15	enemy	0	1		16	1				skill_melee	1			0										750	npc_150_30a_stun																			1																													
2741	土冲锋路径持续_效果	NPC通用	5		2		SkillUsual			2741	4	1	2	2	enemy	0	1		16	1				logic	1			0										750	empty			200																1																													
2742	定点持续群体金	NPC通用	5		1		SkillUsual		1	2742	5		2	15	enemy	0	1		16	6005				skill_remote				0	2743									750	npc_100a_30_hurt																			1																													
2743	定点持续群体金_子	NPC通用	5				SkillUsual			2743	1				enemy	0	1		16	6005				logic				0	2744	2744	15							750	empty																			1																													
2744	定点持续群体金_特效	NPC通用	5				SkillUsual			2744	4	6			enemy	0	1		16	6005				logic				0										750	empty			110																1																													
2745	定点持续群体木	NPC通用	5		1		SkillUsual		1	2745	5		2	15	enemy	0	1		16	6005				skill_remote				0	2746									750	npc_100a_30_zhican																			1																													
2746	定点持续群体木_特效	NPC通用	5				SkillUsual			2746	5		2	15	enemy	0	1		16	6005				logic				0										750	empty																			1																													
2747	定点持续群体水	NPC通用	5		1		SkillUsual		5	2747	5		2	15	enemy	150	1		16	6005				skill_remote				0	2748									750	npc_100a_30_slowall																			1																													
2748	定点持续群体水_子	NPC通用	5				SkillUsual			2748	1				enemy	0	1		16	6005				logic				0	2749	2749	15							750	empty																			1																													
2749	定点持续群体水_特效	NPC通用	5				SkillUsual			2749	3	3			enemy	0	1		16	6005				logic				0										750	empty			50																1																													
2750	定点持续群体火	NPC通用	5		1		SkillUsual			2750	5		2	15	enemy	0	1		16	6005				logic				0	2751									750	empty																			1																													
2751	定点持续群体火_地裂	NPC通用	5				SkillUsual		8	2751	5		2	15	enemy	0	1		16	1				logic				0	2752									750	empty																			1																													
2752	定点持续群体火_伤害	NPC通用	5				SkillUsual		7	2752	5		2	15	enemy	0	1		16	1				skill_remote				0										750	npc_100a_30_palsy																			1																													
2753	定点持续群体土	NPC通用	5		1		SkillUsual			2753	5		2	15	enemy	0	1		16	6005				logic				0	2754									750	empty																			1																													
2754	定点持续群体土_地裂	NPC通用	5				SkillUsual		8	2754	5		2	15	enemy	0	1		16	1				logic				0	2755									750	empty																			1																													
2755	定点持续群体土_伤害	NPC通用	5				SkillUsual		8	2755	5		2	15	enemy	0	1		16	1				skill_remote				0										750	npc_100a_30_stun																			1																													
2756	五星金弹	NPC通用	5		2		SkillUsual			2756	5	2			enemy	90	1		16	6004				logic	1			0	2757									750	empty					3														1																													
2757	五星金弹_伤害	NPC通用	5		2		SkillUsual			2757	1				enemy	0	1		16	1				skill_melee	1			0										750	npc_control_gold2				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°													1										6310																			
2758	五星土弹	NPC通用	5		2		SkillUsual			2758	5	2			enemy	90	1		16	6004				logic	1			0	2759									750	empty					3														1																													
2759	五星土弹_伤害	NPC通用	5		2		SkillUsual			2759	1				enemy	0	1		16	1				skill_melee	1			0										750	npc_control_earth2				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°													1										6310																			
2760	扇形毒雾	NPC通用	5		2		SkillUsual			2760	4	2			enemy	90	1		16	6004				logic	1			0	2762	2761	5							750	empty					3														1										5092									2										
2761	扇形毒雾_子	NPC通用	5		1		SkillUsual			2761	1				enemy	0	1		16	1				logic	1			0										750	empty					3														1																													
2762	扇形毒雾_伤害	NPC通用	5		2		SkillUsual			2762	1				enemy	0	1		16	1				skill_melee	1			0										750	npc_200_30a_jitui				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°													1										6310																			
2763	扇形冰刺	NPC通用	5		2		SkillUsual			2763	4	2			enemy	90	1		16	6004				logic	1			0	2765	2764	2							750	empty					3														1										5092									2										
2764	扇形冰刺_子	NPC通用	5		1		SkillUsual			2764	1				enemy	0	1		16	1				logic	1			0										750	empty					3														1																													
2765	扇形冰刺_伤害	NPC通用	5		2		SkillUsual			2765	1				enemy	0	1		16	1				skill_melee	1			0										750	npc_200_30a_jitui				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°													1										6310																			
2766	扇形地焰	NPC通用	5		2		SkillUsual			2766	4	2			enemy	90	1		16	6004				logic	1			0	2768	2767	3							750	empty					3														1										5092									2										
2767	扇形地焰_子	NPC通用	5		1		SkillUsual			2767	1				enemy	0	1		16	1				logic	1			0										750	empty					3														1																													
2768	扇形地焰_伤害	NPC通用	5		2		SkillUsual			2768	1				enemy	0	1		16	1				skill_melee	1			0										750	npc_200_30a_jitui				子弹起始位置		每个子弹间隔的角度，总角度为64°=平常的360°													1										6310																			
2769	蛇头喷射30米	NPC通用	5		2		SkillUsual			2769	1				enemy	90			16	1				logic	1			0	2770									3000	empty																			1																													
2770	蛇头喷射30米_子	NPC通用	5		2		SkillUsual			2770	1				enemy	0			16	1				normal_melee	1			0										3000	npc_500a_normal																			1																													
2771	熔岩喷发	NPC通用	5		1		SkillUsual			2771	1				enemy	60			16	1				logic				0	2772									1000	empty																			1																	1												
2772	熔岩喷发_子	NPC通用	5				SkillUsual			2772	1				enemy	0			16	1				skill_remote				0										1000	npc_control_fire_dotlife_10																			1																	1												
2773	喷射金焰	NPC通用	5		2		SkillUsual			2773	1				enemy	90	1		16	1				logic	1			0	2774									600	empty																			1																													
