nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
1142	1142		2728	当年你阴谋陷害那么多武林好汉，还暗中偷袭差点让我命丧黄泉，我本意和你恩断义绝，但看在若雪面上，我就认你这个岳父......					
1142	1142		2729	唉，雪儿还好吧？她的伤......					
1142	1142		2728	她很好。独孤盟主乃我姑父，寺中还有各路江湖朋友，我不得不管......					
1142	1142		2729	你是来杀我的？					
1142	1142		2728	我......是来请你退兵的......					
1142	1142		2729	是吗？当年重伤后，我退居幕后多年，日夜想要重回中原，今日这么好的机会我岂会放过？					
1142	1142		2728	你......我......（南宫飞云气得一时无话）					
1143	1143				南宫大侠，我们暴露行踪了！				
1143	1143		2728	你怎么也来了？没办法了，只能拿完颜洪烈当人质了！					
1143	1143		2729	大胆！来人啦......					
1144	1144				和霜儿约好在这里碰头，一起护送宰相棺椁前往临安，他们现在哪里呢？				
1145	1145				霜儿，我来了！				
1145	1145		2741	啊，你终于来了！我们已经在这里等了一会儿了，路上有遇到什么危险吗？					
1145	1145				我这一路还算太平。				
1145	1145		2741	事不宜迟，我们这就开始赶路吧！					
1146	1146		2741	这个百夫长好厉害啊！					
1146	1146				是有几分实力。				
1146	1146		2741	前面就是临安，我们去看看吧。					
1146	1146				好的。				
1147	1147				此处当是金南院大王所在营帐，我当建此不世奇功！				
1148	1148				不入虎穴，焉得虎子？血债血偿，就在今日！				
2000	2000		962	技不如人我也无话可说，要如何悉听尊便！					
2000	2000		56	大丈夫又何必轻生，陆文龙，你且看看这封书信！					
2000	2000		962	（打开书信）这…这是…我父母的遗书！！					
2000	2000		962	没想到我父母皆是被金兵……而我却帮助仇人为虎作伥，这些年我究竟做了些什么！					
1999	1999		99	你来了？最近形势不妙，唉，外乱不断，如今内忧也是不止，劳烦你去替我看看一般民众、兵卫与武林侠士如今状况如何。					
1999	1999				好！				
2001	2001		1233	唉，襄阳城那么大都抵挡不住，只怕这临安也好不到哪去。					
2001	2001		1945	是啊是啊，唉，这世道，怎么活啊！					
2001	2001				（看来大家都忧心忡忡）				
2002	2002		1204	唉，老王，你看咱们这场战役，还能活着回家见老婆吗？					
2002	2002		1204	唉，不瞒你说，铁柱啊，我打算这场仗打完，就回家带孩子去了，再也不趟这浑水了。					
2002	2002				（连卫兵们都失去了信心）				
2003	2003		1236	大师，武林盟已损失了这么多人，若是金军继续进攻，咱们还能抵挡的下来吗？					
2003	2003		1240	阿弥陀佛，善哉善哉。独孤施主集结了我们，理应同仇敌慨，只是毕竟我们空有武学，不善征战，如今螳臂当车，小僧亦不知是好是坏。					
2003	2003				（连武林中人都没有了斗志……）				
2004	2004				你将所见的事情告诉了公孙惜花……				
2004	2004		99	唉，果然如此，现下这状况，唯有一人有逆转乾坤之力，这样，你火速去拜见他，这是地图，要记住，速去速回！					
2004	2004				不知此人是谁？				
2004	2004		99	时间无多，我不便与你详细解释，你若信得过我，只管按照地图前去便是！					
2004	2004				好！				
2006	2006				诸位军官，不知此地……				
2006	2006		2748	你们莫要欺人太甚！					
2006	2006		1204	哼，你们这些个武林人士，仗不会打，仗着一身武功以为自己很了不起？跑来此地作甚？我们军营，不欢迎你们这些人！					
2006	2006				（皱眉）诸位，在下受人之托……				
2006	2006		1204	怎么？还叫了帮手？看来不打你一顿不知道军中士兵的厉害！弟兄们！上！					
2006	2006				不可理喻！姑娘，你我联手先将他们制住！				
2006	2006		2748	嘻嘻！好好好！你这话我听着喜欢！这可好玩！					
2007	2007				（这支军队果然非同凡响，若人数再多一些，只怕我未必能够全身而退！先去看看那姑娘是否还好！）				
2008	2008				姑娘可安然无恙？				
2008	2008		2748	嘻嘻，我没事，唉，真是的，不过想见见那个叫做龙五的，想不到这么难……					
2008	2008				什么？龙五？大名鼎鼎的龙腾营统领？莫非这里是……？难怪老板娘缄口如瓶！				
2008	2008		2748	嘻嘻，你是来做什么……					
2008	2008		2746	哈哈哈哈哈，两位少侠好身手啊！年轻有为，年轻有为啊！					
2009	2009				（此人英气凛然，气度不凡，想必不是普通人物……）不知阁下是……				
2009	2009		2746	在下姓龙，单名一个五字！方才手下的士兵一来担心我的安全，二来见两位步履轻快，想必身手不凡，动了切磋之心，还望两位海涵！					
2009	2009				原来如此！想不到阁下竟是鼎鼎大名的龙五龙统领！果然气度非凡！失敬！此乃老板娘让我携来的书信！				
2009	2009		2746	（拆信阅读）原来你就是惜花那小妮子常提起的少年英侠，这些年也苦了她，隐瞒身份替我在襄阳城收集情报，现在想来，也是挺不容易的。					
2009	2009				（原来老板娘是龙五统领的人，难怪消息如此灵通，想不到她竟还有这样的身份！）承蒙谬赞，愧不敢当！				
2009	2009		2748	喂喂，你们在说什么呢？					
2009	2009		2746	这位姑娘身手不凡，琴音精妙，想必是天山派弟子吧，嗯，很好，那个老顽固终于让你们下山了。					
2009	2009		2748	咦，你怎知道师傅一直不准我们下山，我也是近月才被允许下山的，你果然是他的老相识，难怪师傅让我一下山便来找你。					
2009	2009		2746	老相识？哈哈，那个老顽固能这么说，也不容易，唔…看来城中情况已十分不妙，少侠，恐需劳烦你前去寻求这些人的帮助，他们德高望重，想必能够安定人心。					
2009	2009				唉，如今人心惶惶，只怕即便是独孤盟主出面，也难以能够安抚他们。				
2009	2009		2746	（淡淡一笑）若是他们知道，义军龙腾营与武林第一人独孤剑联手，共同抗金，不知是否会有些作用呢？					
2009	2009				（大喜）果真如此？太好了！这条消息一旦传出，想必大家都会充满信心！我这就去告诉他们！				
2011	2011				（要寻求帮助，必先想办法说服玄天道人）玄天道长，我知道您不问世事，但……				
2011	2011		626	（摆手）你为何而来，我已知晓，我只能答应你，若金兵肆虐，残害百姓，我不会冷眼旁观，除此之外，我无法再做更多承诺，也无心插手两国之事。					
2011	2011				如此足以，多谢道长！				
2012	2012				孟前辈，如今武林处于危难之中，龙五与独孤剑携手抗金，还望孟前辈出手相助！				
2012	2012		100	哦？龙腾营与武林盟联合了？哈哈，这可真是大喜事啊！唔，国家兴亡，匹夫有责，我理应出一份力！					
2012	2012				多谢前辈！				
2013	2013				什么人！？				
2013	2013		1011	哼，看不出来你们感知还挺敏锐的！趁早退去，否则，小命难保！					
2013	2013				笑话，你们这些败类，通敌叛国，我今日便要收拾你们！				
2014	2014				（看来我寻求武林人士帮助的消息已经传出去了，接下来只怕障碍会越来越大，得抓紧了！）				
2015	2015				道长，您平安无事便好……				
2015	2015		1391	呵呵，区区一些武林败类，还不足以伤到老夫。这些人贪图富贵，其罪当诛。					
2015	2015				道长，如今武林势危，您是否愿与义军一同抗敌？				
2015	2015		1391	如今江湖中人人皆危，老夫又岂能置身事外，算上老夫一份！					
2016	2016				咦？张大侠，不知南宫少侠身在何处？				
2016	2016		92	你来得正好！这臭小子不听劝告，只身前去白水寺了！唉，我本已封住他身上穴道，只是「江翻海沸」实在是过于霸道……竟自行解穴而去。					
2016	2016				什么！如今武林人士已被金军盯上，南宫少侠以身涉险，只怕自身难保！我得赶紧去告知龙五先生！				
2017	2017				先生，大事不妙，南宫少侠竟孤身前往白水寺了！				
2017	2017		2746	什么？此事可有些不妙，若大规模动用龙腾营，只怕会全军覆没，恐怕只能安排精锐前往营救……					
2017	2017				先生，我愿前往！				
2017	2017		2746	仓促之间难以寻觅人手，人多也不便于行事，这样吧，你先挑一人与你前往，我再挑选一些精锐，随后便到！					
2017	2017				（霜儿姑娘武功、轻功俱佳，是合适的人选，问问她是否愿意与我一同前往吧！）				
2018	2018				霜儿姑娘，如今南宫少侠只身赴险，需有人前往营救，不知霜儿姑娘是否愿与我一同前去？				
2018	2018		2748	什么？南宫少侠身处险境？那还等什么？我们赶紧走呀！					
2018	2018				霜儿姑娘，此次前去只怕生死难料……霜儿姑娘……？				
2018	2018		2748	（皱眉）这等时候，哪里还顾得上个人的生死？不必担心我，我早已做好打算！我们出发吧！					
2021	2021				龙五先生，现下该如何是好？				
2021	2021		2746	不知哪个败类泄露了虞允文棺椁的回京路线，金军收买了许多武林人士前往川蜀，我即刻去召唤人手，劳烦你前去寻找当地武林人士协助。					
2021	2021				好！唐门、峨嵋、翠烟，这三者均位于附近，时间紧迫，只能火速去飞鸽传书了！				
2022	2022				霜儿姑娘，不知你是否愿意再陪我跑一趟？				
2022	2022		2748	好啦好啦，不要每次都来问我这个，你我都已经出生入死这么多回了，这些小事，说一便可。					
2022	2022				好，你我之间不言谢，我们出发吧！				
2024	2024				诸位好！如今我们得知他们的目的地，武林危在旦夕，还望各位能够施以援手！				
2024	2024			事已至此，我唐门势必无法独善其身，既然如此，就仰仗诸位携手共同抗敌了！					
2026	2026				诸位同道，如今大敌当前，还望诸位施以援手！				
2026	2026			唉，敌寇凶残，我等自当尽一份薄力。					
2026	2026				如此就多谢诸位了！				
2028	2028			站住！休要螳臂当车，做无用之功，若是乖乖臣服于我等，兴许还能为你谋个一官半职！					
2028	2028				不知廉耻！你们真是妄称武林人士！				
2028	2028		2748	话不投机半句多，动手吧！					
2028	2028				诸位，如今外寇入侵，诸位久居川蜀，当以此为家，还望诸位能够与我们联手，共卫家园！				
2028	2028			唉，我们在这居住了许久，已经十分熟悉，不愿就此离去，既然如此，就与此地共存亡吧！					
2030	2030				唉，但愿这几大门派看到印有龙腾军印和独孤盟主印记，能够加入我们的阵营！我们走吧，霜儿！				
2030	2030		2748	嗯，啊？好，我、我还有些事，要不你先行前去？					
2030	2030				吞吞吐吐的可不像你啊，怎么了？出什么事了吗？				
2030	2030		2748	龙五先生那边有些麻烦，他想我们其中一人先赶去守护棺椁，另一人前去行刺完颜洪烈，想办法拖住这边的高手……					
