Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
丐帮掌法	3477	2	4	PlayShake	30	120	1	1		
丐帮掌法	3477	2	4	MovePos	20	20	150			
丐帮掌法2	3478	1		CrossFade	1					
丐帮掌法2	3478	1		InstantDir	1000					
丐帮掌法2	3478	2	3	PlaySound	5962					
丐帮掌法2	3478	2	3	CastSkill	3478					
丐帮掌法2	3478	1	0	LinkSkillInit	20	3479				
丐帮掌法2	3478	2	1	CanDoSkill						
丐帮掌法2	3478	2	0	PlayEffect	14202				-1	
丐帮掌法2	3478	2	1	UnbindEffect	14202					
丐帮掌法2	3478	2	4	CanDoRun						
丐帮掌法2	3478	2	7	CastLinkSkill						
丐帮掌法2	3478	2	3	PlayShake	30	120	1	1		
丐帮掌法2	3478	2	3	MovePos	40	40	150			
丐帮掌法34	3479	1		CrossFade	1					
丐帮掌法34	3479	1		InstantDir	1000					
丐帮掌法34	3479	1		LinkSkillInit	20	3481				
丐帮掌法34	3479	2	3	PlaySound	5963					
丐帮掌法34	3479	2	1	CanDoSkill						
丐帮掌法34	3479	2	0	PlayEffect	14203				-1	
丐帮掌法34	3479	2	1	UnbindEffect	14203					
丐帮掌法34	3479	2	3	CastSkill	3479					
丐帮掌法34	3479	2	3	PlayShake	30	150	1	1		
丐帮掌法34	3479	2	5	CastSkill	3480					
丐帮掌法34	3479	2	5	PlayShake	30	150	1	1		
丐帮掌法34	3479	2	6	CanDoRun						
丐帮掌法34	3479	2	8	CastLinkSkill						
丐帮掌法34	3479	2	5	MovePos	70	50	130			
丐帮掌法5	3481	1		CrossFade	1					
丐帮掌法5	3481	1		InstantDir	1000					
丐帮掌法5	3481	2	2	PlaySound	5964					
丐帮掌法5	3481	2	1	CanDoSkill						
丐帮掌法5	3481	2	3	CastSkill	3481					
丐帮掌法5	3481	2	0	PlayEffect	14204				-1	
丐帮掌法5	3481	2	3	PlayShake	120	180	1	1		
丐帮掌法5	3481	2	5	UnbindEffect	14204					
丐帮掌法5	3481	2	6	CanDoRun						
丐帮掌法5	3481	2	4	MovePos	60	60	150			
亢龙有悔	3482	1		CrossFade	1					
亢龙有悔	3482	1		InstantDir	1000					
亢龙有悔	3482	2	2	PlaySound	5966					
亢龙有悔	3482	2	1	PlayEffect	14206				-1	
亢龙有悔	3482	2	3	CastSkill	3482					
亢龙有悔	3482	2	3	PlayShake	30	160	1	1		
亢龙有悔	3482	2	4	UnbindEffect	14206					
亢龙有悔	3482	2	6	CanDoRun						
困龙功	3483	1		PlaySound	5967					
困龙功	3483	2	3	PlayEffect	14209			1	-1	
困龙功	3483	2	3	CastSkill	3483					
困龙功	3483	2	4	PlayShake	40	180	1	1		
困龙功	3483	2	6	CanDoRun						
醉蝶狂舞	3485	1		PlaySound	5969					
醉蝶狂舞	3485	1		CrossFade	1					
醉蝶狂舞	3485	1		PlayEffect	14211				-1	
醉蝶狂舞	3485	2	4	UnbindEffect	14211				-1	
醉蝶狂舞	3485	2	5	CastSkill	3485					
醉蝶狂舞	3485	2	8	CanDoRun						
龙战于野	3486	1		PlaySound	5970					
龙战于野	3486	1		PlayEffect	14214			1		
龙战于野	3486	2	5	PlayEffect	14213					
龙战于野	3486	2	5	CastSkill	3488					
龙战于野	3486	2	5	CastSkill	3486					
龙战于野	3486	2	5	CastSkill	3489					
龙战于野	3486	2	5	PlayShake	80	180	1	1		
龙战于野	3486	2	6	UnbindEffect	6722					
龙战于野	3486	2	7	UnbindEffect	14214					
龙战于野	3486	2	7	UnbindEffect	14213					
龙战于野	3486	2	8	CanDoRun						
年兽冲撞	3513	1		CrossFade	1					
年兽冲撞	3513	1		InstantDir	35					
年兽冲撞	3513	2	6	CastSkill	3514					
年兽冲撞	3513	2	7	CastSkill	3515					
年兽冲撞	3513	2	15	CanDoRun						
年兽冲撞_子	3514	1		CastSkill	3514					
变羊预警(自身周围3米)	3521	1		CastSkill	3521					
圆形半径3米预警_2秒	3522	1		DoCommonAct	7	3521		30		
藏剑轻功	3524	1		PlaySound	2004					
藏剑轻功	3524	1		PlayEffect	5				15	
藏剑轻功	3524	3		DoCommonAct	30	3529				
藏剑轻功	3524	2	16	ClearEffect	5					
藏剑过场轻功	3525	1		PlaySound	2004					
藏剑过场轻功	3525	1		PlayEffect	5					
藏剑过场轻功	3525	1		ShadowActive	0					
藏剑过场轻功	3525	3		ClearEffect	5					
藏剑过场轻功	3525	3		ShadowActive	1					
藏剑城市轻功2段	3527	1		PlaySound	2004					
藏剑城市轻功2段	3527	1		PlayEffect	5					
藏剑城市轻功2段	3527	1		ShadowActive	0					
藏剑城市轻功2段	3527	3		ClearEffect	5					
藏剑城市轻功2段	3527	3		ShadowActive	1					
藏剑轻功落地	3529	1		CrossFade	1000					
藏剑轻功落地	3529	2	1	PlayEffect	1010					
藏剑轻功落地	3529	2	4	CanDoRun						
藏剑轻功落地	3529	3		CrossFade	800					
藏剑手动轻功	3530	1		PlaySound	2004					
藏剑手动轻功	3530	1		SetSkillCD						
藏剑手动轻功	3530	2	3	PlayEffect	1009					
藏剑手动轻功	3530	2	4	UnbindEffect	1009					
藏剑手动轻功	3530	3		DoCommonAct	30	3529				
长歌轻功	3532	1		PlaySound	2004					
长歌轻功	3532	1		PlayEffect	5				15	
长歌轻功	3532	3		DoCommonAct	30	3537				
长歌轻功	3532	2	16	ClearEffect	5					
长歌过场轻功	3533	1		PlaySound	2004					
长歌过场轻功	3533	1		PlayEffect	5					
长歌过场轻功	3533	1		ShadowActive	0					
长歌过场轻功	3533	3		ClearEffect	5					
长歌过场轻功	3533	3		ShadowActive	1					
长歌城市轻功2段	3535	1		PlaySound	2004					
长歌城市轻功2段	3535	1		PlayEffect	5					
长歌城市轻功2段	3535	1		ShadowActive	0					
长歌城市轻功2段	3535	3		ClearEffect	5					
长歌城市轻功2段	3535	3		ShadowActive	1					
长歌轻功落地	3537	1		CrossFade	1000					
长歌轻功落地	3537	2	1	PlayEffect	1010					
长歌轻功落地	3537	2	4	CanDoRun						
长歌轻功落地	3537	3		CrossFade	800					
长歌手动轻功	3538	1		PlaySound	2004					
长歌手动轻功	3538	1		SetSkillCD						
长歌手动轻功	3538	2	3	PlayEffect	1009					
长歌手动轻功	3538	2	4	UnbindEffect	1009					
长歌手动轻功	3538	3		DoCommonAct	30	3537				
无限扔雪球	3593	1		CrossFade	1					
无限扔雪球	3593	1		InstantDir	1000					
无限扔雪球	3593	1		PlayEffect	13359				-1	
无限扔雪球	3593	2		CastSkill	3593					
无限扔雪球	3593	2	1	UnbindEffect	13359					
五毒笛咒	3601	1		CrossFade	1					
五毒笛咒	3601	1		InstantDir	1000					
五毒笛咒	3601	1		LinkSkillInit	20	3602				
五毒笛咒	3601	1		PlayEffect	14301				-1	
五毒笛咒	3601	1		PlaySound	5981					
五毒笛咒	3601	2	1	CanDoSkill						
五毒笛咒	3601	2	3	CastSkill	3601					
五毒笛咒	3601	2	3	PlayShake	30	100	1	1		
五毒笛咒	3601	2	3	UnbindEffect	14301					
五毒笛咒	3601	2	4	CanDoRun						
五毒笛咒	3601	2	4	CastLinkSkill						
五毒笛咒2	3602	1		CrossFade	1					
五毒笛咒2	3602	1		InstantDir	1000					
五毒笛咒2	3602	1		LinkSkillInit	20	3603				
五毒笛咒2	3602	1		PlayEffect	14302				-1	
五毒笛咒2	3602	1		PlaySound	5982					
五毒笛咒2	3602	2	1	CanDoSkill						
五毒笛咒2	3602	2	3	CastSkill	3602					
五毒笛咒2	3602	2	3	PlayShake	30	100	1	1		
五毒笛咒2	3602	2	5	UnbindEffect	14302					
五毒笛咒2	3602	2	6	CanDoRun						
五毒笛咒2	3602	2	10	CastLinkSkill						
五毒笛咒3	3603	1		CrossFade	1					
五毒笛咒3	3603	1		InstantDir	1000					
五毒笛咒3	3603	1		LinkSkillInit	20	3604				
五毒笛咒3	3603	1		PlayEffect	14303			1	-1	
五毒笛咒3	3603	1		PlaySound	5983					
五毒笛咒3	3603	2	1	CanDoSkill						
五毒笛咒3	3603	2	3	CastSkill	3603					
五毒笛咒3	3603	2	3	PlayShake	40	150	1	1		
五毒笛咒3	3603	2	6	UnbindEffect	14303					
五毒笛咒3	3603	2	6	CanDoRun						
五毒笛咒3	3603	2	8	CastLinkSkill						
五毒笛咒4	3604	1		CrossFade	1					
五毒笛咒4	3604	1		InstantDir	1000					
五毒笛咒4	3604	1		PlayEffect	14304				-1	
五毒笛咒4	3604	1		PlaySound	5984					
五毒笛咒4	3604	2	1	CanDoSkill						
五毒笛咒4	3604	2	2	CastSkill	3604					
五毒笛咒4	3604	2	3	PlayShake	40	160	1	1		
五毒笛咒4	3604	2	7	UnbindEffect	14304					
五毒笛咒4	3604	2	8	CanDoRun						
五毒笛咒4	3604	3		CrossFade	500					
阴风蚀骨	3605	1		PlaySound	5986					
阴风蚀骨	3605	1		CrossFade	1					
阴风蚀骨	3605	1		InstantDir	1000					
阴风蚀骨	3605	1		PlayEffect	14309				-1	
阴风蚀骨	3605	2	6	CastSkill	3605					
阴风蚀骨	3605	2	6	PlayShake	60	160	1	1		
阴风蚀骨	3605	2	8	UnbindEffect	14309					
阴风蚀骨	3605	2	10	CanDoRun						
召唤毒虫	3606	1		CrossFade	1					
召唤毒虫	3606	1		InstantDir	1000					
召唤毒虫	3606	1		PlayEffect	14311					
召唤毒虫	3606	1		PlaySound	5987					
召唤毒虫	3606	2	4	CastSkill	3606					
召唤毒虫	3606	2	5	PlayShake	30	160	1	1		
召唤毒虫	3606	2	6	UnbindEffect	14311					
召唤毒虫	3606	2	7	CanDoRun						
迷心蛊	3617	1		CrossFade	1					
迷心蛊	3617	1		InstantDir	1000					
迷心蛊	3617	1		PlayEffect	14335					
迷心蛊	3617	1		PlaySound	5991					
迷心蛊	3617	2	4	CastSkill	3617					
迷心蛊	3617	2	5	PlayShake	60	160	1	1		
迷心蛊	3617	2	6	UnbindEffect	14335					
迷心蛊	3617	2	7	CanDoRun						
万蛊蚀心	3620	1		PlaySound	5992					
万蛊蚀心	3620	1		CrossFade	1					
万蛊蚀心	3620	1		InstantDir	1000					
万蛊蚀心	3620	1		PlayEffect	14340			1	-1	
万蛊蚀心	3620	2	5	PlayEffect	14339				-1	
万蛊蚀心	3620	2	5	CastSkill	3620					
万蛊蚀心	3620	2	5	PlayShake	60	160	1	1		
万蛊蚀心	3620	2	6	UnbindEffect	14339					
万蛊蚀心	3620	2	7	CanDoRun						
丐帮掌法	3622	1		CrossFade	1					
丐帮掌法	3622	1		InstantDir	1000					
丐帮掌法	3622	2	3	CastSkill	3622					
丐帮掌法	3622	2	0	PlayEffect	14201				-1	
丐帮掌法	3622	2	1	UnbindEffect	14201					
亢龙有悔	3623	1		CrossFade	1					
亢龙有悔	3623	1		InstantDir	1000					
亢龙有悔	3623	2	1	PlayEffect	14206				-1	
亢龙有悔	3623	2	3	CastSkill	3623					
亢龙有悔	3623	2	4	UnbindEffect	14206					
困龙功	3624	2	3	PlayEffect	14209			1	-1	
困龙功	3624	2	3	CastSkill	3624					
龙战于野	3626	1		PlayEffect	14214			1		
龙战于野	3626	2	5	PlayEffect	14213					
龙战于野	3626	2	5	CastSkill	3488					
龙战于野	3626	2	5	CastSkill	3626					
龙战于野	3626	2	6	UnbindEffect	6722					
龙战于野	3626	2	7	UnbindEffect	14214					
龙战于野	3626	2	7	UnbindEffect	14213					
五毒笛咒	3628	1		CrossFade	1					
五毒笛咒	3628	1		InstantDir	1000					
五毒笛咒	3628	1		PlayEffect	14301				-1	
五毒笛咒	3628	2	3	CastSkill	3628					
五毒笛咒	3628	2	3	UnbindEffect	14301					
阴风蚀骨	3629	1		CrossFade	1					
阴风蚀骨	3629	1		InstantDir	1000					
阴风蚀骨	3629	1		PlayEffect	14309				-1	
阴风蚀骨	3629	2	6	CastSkill	3629					
阴风蚀骨	3629	2	8	UnbindEffect	14309					
召唤毒虫	3630	1		CrossFade	1					
召唤毒虫	3630	1		InstantDir	1000					
召唤毒虫	3630	1		PlayEffect	14311					
召唤毒虫	3630	2	4	CastSkill	3630					
召唤毒虫	3630	2	6	UnbindEffect	14311					
万蛊蚀心	3641	1		CrossFade	1					
万蛊蚀心	3641	1		InstantDir	1000					
万蛊蚀心	3641	1		PlayEffect	14340			1	-1	
万蛊蚀心	3641	2	5	PlayEffect	14339				-1	
万蛊蚀心	3641	2	5	CastSkill	3641					
万蛊蚀心	3641	2	6	UnbindEffect	14339					
霸王枪	3671	1		CrossFade	1					
霸王枪	3671	1		InstantDir	1000					
霸王枪	3671	1		PlayEffect	13671				3	
霸王枪	3671	2	5	CastSkill	3671					
千军万马	3677	1		CrossFade	1					
千军万马	3677	1		InstantDir	1000					
千军万马	3677	1		CastSkill	3678					
千军万马	3677	1		PlayEffect	13677					
千军万马	3677	3		ClearEffect	13677					
千军万马	3677	3		DoCommonAct	7			10		
寒冰尖刺	3683	1		CrossFade	1					
寒冰尖刺	3683	1		InstantDir	1000					
寒冰尖刺	3683	1		CastSkill	3683					
毒针	3687	1		CrossFade	1					
毒针	3687	1		InstantDir	1000					
毒针	3687	2	7	PlayEffect	13687					
毒针	3687	2	7	CastSkill	3687					
水泡	3685	1		CrossFade	1					
水泡	3685	1		InstantDir	1000					
水泡	3685	1		CastSkill	3685					
花叶飞舞	3688	1		CrossFade	1					
花叶飞舞	3688	1		InstantDir	1000					
花叶飞舞	3688	1		PlayEffect	13688					
花叶飞舞	3688	2	5	CastSkill	3688					
炮塔	3751	2	5	CastSkill	3751					
炮塔	3751	2	5	PlayEffect	13751					
至尊咆哮	3759	1		CrossFade	1					
至尊咆哮	3759	1		InstantDir	35					
至尊咆哮	3759	2	5	PlayEffect	208					
至尊咆哮	3759	2	5	CastSkill	3759					
至尊咆哮	3759	2	6	UnbindEffect	208					
烈焰撕咬	3691	1		CrossFade	1					
烈焰撕咬	3691	1		InstantDir	1000					
烈焰撕咬	3691	1		PlayEffect	13691					
烈焰撕咬	3691	1		CastSkill	3691					
霸王枪	3901	1		CrossFade	1					
霸王枪	3901	1		InstantDir	1000					
霸王枪	3901	1		PlayEffect	13671				3	
霸王枪	3901	2	5	CastSkill	3901					
毒针	3908	1		CrossFade	1					
毒针	3908	1		InstantDir	1000					
毒针	3908	2	7	PlayEffect	13687					
毒针	3908	2	7	CastSkill	3908					
烈焰撕咬	3913	1		CrossFade	1					
烈焰撕咬	3913	1		InstantDir	1000					
烈焰撕咬	3913	1		PlayEffect	13691					
烈焰撕咬	3913	2	5	CastSkill	3913					
鬼谷子普攻	3926	2	0	CastSkill	3927					
鬼谷子普攻	3926	2	5	CastSkill	3926					
藏剑剑法	3951	1		CrossFade	1					
藏剑剑法	3951	1		InstantDir	1000					
藏剑剑法	3951	2	3	PlayEffect	14401				-1	
藏剑剑法	3951	2	3	CastSkill	3951					
藏剑剑法	3951	2	3	UnbindEffect	14401					
九溪弥烟	3952	1		CrossFade	1					
九溪弥烟	3952	1		InstantDir	1000					
九溪弥烟	3952	1		PlayEffect	14406				-1	
九溪弥烟	3952	2	4	CastSkill	3952					
九溪弥烟	3952	2	5	UnbindEffect	14406					
九溪弥烟	3952	3		CrossFade	300					
平湖断月	3953	1		CrossFade	1					
平湖断月	3953	1		InstantDir	35					
平湖断月	3953	1		PlayEffect	14408				-1	
平湖断月	3953	2	1	UnbindEffect	14408					
平湖断月	3953	2	2	ModelEffectVisible	0					
平湖断月	3953	2	2	BodyVisable	0					
平湖断月	3953	2	4	ModelEffectVisible	1					
平湖断月	3953	2	5	BodyVisable	1					
平湖断月	3953	2	5	CastSkill	3954					
平湖断月	3953	2	5	PlayEffect	24408				-1	
平湖断月	3953	2	6	UnbindEffect	24408					
平湖断月	3953	3		BodyVisable	1					
平湖断月	3953	3		ModelEffectVisible	1					
平湖断月	3953	3		DoCallScript	2					
平湖断月_子	3954	1		CastSkill	3954					
峰插云景	3955	1		CrossFade	1					
峰插云景	3955	1		InstantDir	1000					
峰插云景	3955	1		PlayEffect	14413				-1	
峰插云景	3955	1		CastSkill	4416					
峰插云景	3955	2	2	CastSkill	3955					
峰插云景	3955	2	2	CastSkill	4415					
峰插云景	3955	2	11	UnbindEffect	14413					
长歌扇诀	3957	1		CrossFade	1					
长歌扇诀	3957	1		InstantDir	1000					
长歌扇诀	3957	1		PlayEffect	14501				-1	
长歌扇诀	3957	2	5	CastSkill	3957					
长歌扇诀	3957	2	7	UnbindEffect	14501					
平沙雁落	3958	1		CrossFade	1					
平沙雁落	3958	1		InstantDir	1000					
平沙雁落	3958	1		PlayEffect	14506				-1	
平沙雁落	3958	2	5	CastSkill	3958					
平沙雁落	3958	2	5	UnbindEffect	14506					
清音长啸	3960	1		CrossFade	1					
清音长啸	3960	1		InstantDir	1000					
清音长啸	3960	1		PlayEffect	14512				-1	
清音长啸	3960	2	6	CastSkill	3960					
清音长啸	3960	2	10	UnbindEffect	14512					
清音长啸	3960	3		CrossFade	850					
江逐月天	3965	1		CrossFade	1					
江逐月天	3965	1		InstantDir	1000					
江逐月天	3965	1		PlayEffect	14518				-1	
江逐月天	3965	2	2	CastSkill	3965					
江逐月天	3965	2	2	CastSkill	4521					
江逐月天	3965	2	8	UnbindEffect	14518					
江逐月天	3965	3		CrossFade	850					
唐门暗器	4001	1		CrossFade	1					
唐门暗器	4001	1		InstantDir	1000					
唐门暗器	4001	1		LinkSkillInit	20	4002				
唐门暗器	4001	1		PlaySound	5921					
唐门暗器	4001	2	0	PlayEffect	14001				-1	
唐门暗器	4001	2	1	CanDoSkill						
唐门暗器	4001	2	2	CastSkill	4001					
唐门暗器	4001	2	2	UnbindEffect	14001					
唐门暗器	4001	2	2	PlayShake	30	100	1	1		
唐门暗器	4001	2	3	CanDoRun						
唐门暗器	4001	2	4	CastLinkSkill						
唐门暗器2	4002	1		CrossFade	1					
唐门暗器2	4002	1		InstantDir	1000					
唐门暗器2	4002	1		LinkSkillInit	20	4003				
唐门暗器2	4002	1		PlaySound	5921					
唐门暗器2	4002	2	0	PlayEffect	14002				-1	
唐门暗器2	4002	2	1	CanDoSkill						
唐门暗器2	4002	2	2	UnbindEffect	14002					
唐门暗器2	4002	2	2	CastSkill	4002					
唐门暗器2	4002	2	2	PlayShake	30	100	1	1		
唐门暗器2	4002	2	3	CanDoRun						
唐门暗器2	4002	2	3	CastLinkSkill						
唐门暗器3	4003	1		CrossFade	1					
唐门暗器3	4003	1		InstantDir	1000					
唐门暗器3	4003	1		LinkSkillInit	20	4004				
唐门暗器3	4003	1		PlaySound	5921					
唐门暗器3	4003	2	0	PlayEffect	14003				-1	
唐门暗器3	4003	2	1	CanDoSkill						
唐门暗器3	4003	2	3	CastSkill	4003					
唐门暗器3	4003	2	3	UnbindEffect	14003					
唐门暗器3	4003	2	4	PlayShake	30	100	1	1		
唐门暗器3	4003	2	4	CanDoRun						
唐门暗器3	4003	2	5	CastLinkSkill						
唐门暗器4	4004	1		CrossFade	1					
唐门暗器4	4004	1		InstantDir	1000					
唐门暗器4	4004	1		PlaySound	5922					
唐门暗器4	4004	2	0	PlayEffect	14004				-1	
唐门暗器4	4004	2	0	PlayEffect	34004				-1	
唐门暗器4	4004	2	1	CanDoSkill						
唐门暗器4	4004	2	5	CastSkill	4004					
唐门暗器4	4004	2	5	UnbindEffect	14004					
唐门暗器4	4004	2	5	UnbindEffect	34004					
唐门暗器4	4004	2	6	PlayShake	60	160	1	1		
唐门暗器4	4004	2	9	CanDoRun						
唐门暗器4	4004	3		CrossFade	500					
缠身刺	4006	1		CrossFade	1					
缠身刺	4006	1		PlaySound	5923					
缠身刺	4006	2	0	CastSkill	4006					
缠身刺	4006	2	2	PlayEffect	14006				-1	
缠身刺	4006	2	3	UnbindEffect	14006					
缠身刺	4006	2	4	PlayShake	20	80	1	1		
缠身刺	4006	2	2	CanDoRun						
缠身刺	4006	2	2	CanDoSkill	1					
缠身刺	4006	3		CrossFade	300					
暴雨梨花	4008	1		CrossFade	1					
暴雨梨花	4008	1		PlaySound	5925					
暴雨梨花	4008	2	2	PlayEffect	14008				-1	
暴雨梨花	4008	2	2	CastSkill	4008					
暴雨梨花	4008	2	2	PlayShake	40	180	1	1		
暴雨梨花	4008	2	3	UnbindEffect	14008					
暴雨梨花	4008	2	5	CanDoRun						
暴雨梨花	4008	2	10	CanDoSkill	1					
暴雨梨花	4008	3		CrossFade	200					
暴雨梨花_子	4009	1		CastSkill	4009					
迷影纵	4010	1		CrossFade	1					
迷影纵	4010	1		IgnoreSpeState	1					
迷影纵	4010	1		InstantDir	1000					
迷影纵	4010	1		PlaySound	5927					
迷影纵	4010	2	0	CastAutoSkill						
迷影纵	4010	2	0	PlayEffect	14010				-1	
迷影纵	4010	2	1	SetSkillCD						
迷影纵	4010	2	1	UnbindEffect	14010					
迷影纵	4010	2	2	BodyVisable	0					
迷影纵	4010	2	4	BodyVisable	1					
迷影纵	4010	2	8	CanDoRun						
迷影纵	4010	2	8	CanDoSkill	1					
迷影纵	4010	3		BodyVisable	1					
迷影纵	4010	3		DoCallScript	2					
九宫飞星	4012	1		CrossFade	1					
九宫飞星	4012	1		InstantDir	1000					
九宫飞星	4012	1		PlayEffect	14012				-1	
九宫飞星	4012	1		PlaySound	5928					
九宫飞星	4012	1		CastSkill	4026					
九宫飞星	4012	2	1	UnbindEffect	14012					
九宫飞星	4012	2	4	CastSkill	4012					
九宫飞星	4012	2	10	PlayShake	80	200	1	1		
九宫飞星	4012	2	10	PlayEffect	14013				-1	
九宫飞星	4012	2	11	UnbindEffect	14013					
九宫飞星	4012	2	10	CanDoRun						
九宫飞星	4012	2	10	CanDoSkill	1					
九宫飞星	4012	3		CrossFade	400					
千机孔雀翎	4032	1		PlaySound	5920					
千机孔雀翎	4032	1		PlayEffect	14032					
千机孔雀翎	4032	1		CastSkill	4036					
千机孔雀翎	4032	1		OpenSceneGray						
千机孔雀翎	4032	1		ChangeBright	200					
千机孔雀翎	4032	2	9	CastSkill	4032					
千机孔雀翎	4032	2	9	PlayShake	40	130	1	1		
千机孔雀翎	4032	2	14	PlayShake	50	140	1	1		
千机孔雀翎	4032	2	19	PlayShake	50	150	1	1		
千机孔雀翎	4032	3		CloseSceneGray	10					
千机孔雀翎	4032	3		ClearBright						
昆仑剑法1	4101	1		CrossFade	1					
昆仑剑法1	4101	1		InstantDir	1000					
昆仑剑法1	4101	1		PlaySound	5941					
昆仑剑法1	4101	1		LinkSkillInit	20	4102				
昆仑剑法1	4101	2	0	PlayEffect	14101				-1	
昆仑剑法1	4101	2	1	CanDoSkill						
昆仑剑法1	4101	2	0	CastSkill	4101					
昆仑剑法1	4101	2	2	UnbindEffect	14101					
昆仑剑法1	4101	2	2	PlayShake	30	120	1	1		
昆仑剑法1	4101	2	2	CanDoRun						
昆仑剑法1	4101	2	2	MovePos	20	20	100			
昆仑剑法1	4101	2	5	CastLinkSkill						
昆仑剑法1	4101	3		CrossFade	100					
昆仑剑法2	4102	1		CrossFade	1					
昆仑剑法2	4102	1		InstantDir	1000					
昆仑剑法2	4102	1		LinkSkillInit	20	4103				
昆仑剑法2	4102	1		PlaySound	5942					
昆仑剑法2	4102	2	0	PlayEffect	14102				-1	
昆仑剑法2	4102	2	1	CanDoSkill						
昆仑剑法2	4102	2	0	CastSkill	4102					
昆仑剑法2	4102	2	2	UnbindEffect	14102					
昆仑剑法2	4102	2	2	PlayShake	30	120	1	1		
昆仑剑法2	4102	2	2	CanDoRun						
昆仑剑法2	4102	2	2	MovePos	40	40	150			
昆仑剑法2	4102	2	5	CastLinkSkill						
昆仑剑法2	4102	3		CrossFade	300					
昆仑剑法3	4103	1		CrossFade	1					
昆仑剑法3	4103	1		InstantDir	1000					
昆仑剑法3	4103	1		LinkSkillInit	20	4104				
昆仑剑法3	4103	1		PlaySound	5943					
昆仑剑法3	4103	2	0	PlayEffect	14103				-1	
昆仑剑法3	4103	2	1	CanDoSkill						
昆仑剑法3	4103	2	3	PlayShake	30	150	1	1		
昆仑剑法3	4103	2	0	CastSkill	4103					
